Name	Value	Time
txInjected-total	0	2019-12-25T00:42:49.061Z
txApplied-average	0	2019-12-25T00:42:49.061Z
txApplied-total	0	2019-12-25T00:42:49.061Z
txRejected-average	0	2019-12-25T00:42:49.061Z
txRejected-total	0	2019-12-25T00:42:49.061Z
txExpired-average	0	2019-12-25T00:42:49.061Z
txExpired-total	0	2019-12-25T00:42:49.061Z
txProcessed-average	0	2019-12-25T00:42:49.061Z
txProcessed-total	0	2019-12-25T00:42:49.061Z
queueLength-average	0	2019-12-25T00:42:49.061Z
queueLength-value	0	2019-12-25T00:42:49.061Z
serverLoad-average	0	2019-12-25T00:42:49.061Z
serverLoad-value	0	2019-12-25T00:42:49.061Z
txTimeInQueue-average	0	2019-12-25T00:42:49.061Z
txInjected-average	0	2019-12-25T00:42:50.063Z
txInjected-total	0	2019-12-25T00:42:50.063Z
txApplied-average	0	2019-12-25T00:42:50.063Z
txApplied-total	0	2019-12-25T00:42:50.063Z
txRejected-average	0	2019-12-25T00:42:50.063Z
txRejected-total	0	2019-12-25T00:42:50.063Z
txExpired-average	0	2019-12-25T00:42:50.063Z
txExpired-total	0	2019-12-25T00:42:50.063Z
txProcessed-average	0	2019-12-25T00:42:50.063Z
txProcessed-total	0	2019-12-25T00:42:50.063Z
queueLength-average	0	2019-12-25T00:42:50.063Z
queueLength-value	0	2019-12-25T00:42:50.063Z
serverLoad-average	0	2019-12-25T00:42:50.063Z
serverLoad-value	0	2019-12-25T00:42:50.063Z
txTimeInQueue-average	0	2019-12-25T00:42:50.063Z
txInjected-average	0	2019-12-25T00:42:51.068Z
txInjected-total	0	2019-12-25T00:42:51.068Z
txApplied-average	0	2019-12-25T00:42:51.068Z
txApplied-total	0	2019-12-25T00:42:51.068Z
txRejected-average	0	2019-12-25T00:42:51.068Z
txRejected-total	0	2019-12-25T00:42:51.068Z
txExpired-average	0	2019-12-25T00:42:51.068Z
txExpired-total	0	2019-12-25T00:42:51.068Z
txProcessed-average	0	2019-12-25T00:42:51.068Z
txProcessed-total	0	2019-12-25T00:42:51.068Z
queueLength-average	0	2019-12-25T00:42:51.068Z
queueLength-value	0	2019-12-25T00:42:51.068Z
serverLoad-average	0	2019-12-25T00:42:51.068Z
serverLoad-value	0	2019-12-25T00:42:51.068Z
txTimeInQueue-average	0	2019-12-25T00:42:51.068Z
txInjected-average	0	2019-12-25T00:42:52.071Z
txInjected-total	0	2019-12-25T00:42:52.071Z
txApplied-average	0	2019-12-25T00:42:52.071Z
txApplied-total	0	2019-12-25T00:42:52.071Z
txRejected-average	0	2019-12-25T00:42:52.071Z
txRejected-total	0	2019-12-25T00:42:52.071Z
txExpired-average	0	2019-12-25T00:42:52.071Z
txExpired-total	0	2019-12-25T00:42:52.071Z
txProcessed-average	0	2019-12-25T00:42:52.071Z
txProcessed-total	0	2019-12-25T00:42:52.071Z
queueLength-average	0	2019-12-25T00:42:52.071Z
queueLength-value	0	2019-12-25T00:42:52.071Z
serverLoad-average	0	2019-12-25T00:42:52.071Z
serverLoad-value	0	2019-12-25T00:42:52.071Z
txTimeInQueue-average	0	2019-12-25T00:42:52.071Z
txInjected-average	0	2019-12-25T00:42:53.076Z
txInjected-total	0	2019-12-25T00:42:53.076Z
txApplied-average	0	2019-12-25T00:42:53.076Z
txApplied-total	0	2019-12-25T00:42:53.076Z
txRejected-average	0	2019-12-25T00:42:53.076Z
txRejected-total	0	2019-12-25T00:42:53.076Z
txExpired-average	0	2019-12-25T00:42:53.076Z
txExpired-total	0	2019-12-25T00:42:53.076Z
txProcessed-average	0	2019-12-25T00:42:53.076Z
txProcessed-total	0	2019-12-25T00:42:53.076Z
queueLength-average	0	2019-12-25T00:42:53.076Z
queueLength-value	0	2019-12-25T00:42:53.076Z
serverLoad-average	0	2019-12-25T00:42:53.076Z
serverLoad-value	0	2019-12-25T00:42:53.076Z
txTimeInQueue-average	0	2019-12-25T00:42:53.076Z
txInjected-average	0	2019-12-25T00:42:54.077Z
txInjected-total	0	2019-12-25T00:42:54.077Z
txApplied-average	0	2019-12-25T00:42:54.077Z
txApplied-total	0	2019-12-25T00:42:54.077Z
txRejected-average	0	2019-12-25T00:42:54.077Z
txRejected-total	0	2019-12-25T00:42:54.077Z
txExpired-average	0	2019-12-25T00:42:54.077Z
txExpired-total	0	2019-12-25T00:42:54.077Z
txProcessed-average	0	2019-12-25T00:42:54.077Z
txProcessed-total	0	2019-12-25T00:42:54.077Z
queueLength-average	0	2019-12-25T00:42:54.077Z
queueLength-value	0	2019-12-25T00:42:54.077Z
serverLoad-average	0	2019-12-25T00:42:54.077Z
serverLoad-value	0	2019-12-25T00:42:54.077Z
txTimeInQueue-average	0	2019-12-25T00:42:54.077Z
txInjected-average	0	2019-12-25T00:42:55.078Z
txInjected-total	0	2019-12-25T00:42:55.078Z
txApplied-average	0	2019-12-25T00:42:55.078Z
txApplied-total	0	2019-12-25T00:42:55.078Z
txRejected-average	0	2019-12-25T00:42:55.078Z
txRejected-total	0	2019-12-25T00:42:55.078Z
txExpired-average	0	2019-12-25T00:42:55.078Z
txExpired-total	0	2019-12-25T00:42:55.078Z
txProcessed-average	0	2019-12-25T00:42:55.078Z
txProcessed-total	0	2019-12-25T00:42:55.078Z
queueLength-average	0	2019-12-25T00:42:55.078Z
queueLength-value	0	2019-12-25T00:42:55.078Z
serverLoad-average	0	2019-12-25T00:42:55.078Z
serverLoad-value	0	2019-12-25T00:42:55.078Z
txTimeInQueue-average	0	2019-12-25T00:42:55.078Z
txInjected-average	0	2019-12-25T00:42:56.080Z
txInjected-total	0	2019-12-25T00:42:56.080Z
txApplied-average	0	2019-12-25T00:42:56.080Z
txApplied-total	0	2019-12-25T00:42:56.080Z
txRejected-average	0	2019-12-25T00:42:56.080Z
txRejected-total	0	2019-12-25T00:42:56.080Z
txExpired-average	0	2019-12-25T00:42:56.080Z
txExpired-total	0	2019-12-25T00:42:56.080Z
txProcessed-average	0	2019-12-25T00:42:56.080Z
txProcessed-total	0	2019-12-25T00:42:56.080Z
queueLength-average	0	2019-12-25T00:42:56.080Z
queueLength-value	0	2019-12-25T00:42:56.080Z
serverLoad-average	0	2019-12-25T00:42:56.080Z
serverLoad-value	0	2019-12-25T00:42:56.080Z
txTimeInQueue-average	0	2019-12-25T00:42:56.080Z
txInjected-average	0	2019-12-25T00:42:57.082Z
txInjected-total	0	2019-12-25T00:42:57.082Z
txApplied-average	0	2019-12-25T00:42:57.082Z
txApplied-total	0	2019-12-25T00:42:57.082Z
txRejected-average	0	2019-12-25T00:42:57.082Z
txRejected-total	0	2019-12-25T00:42:57.082Z
txExpired-average	0	2019-12-25T00:42:57.082Z
txExpired-total	0	2019-12-25T00:42:57.082Z
txProcessed-average	0	2019-12-25T00:42:57.082Z
txProcessed-total	0	2019-12-25T00:42:57.082Z
queueLength-average	0	2019-12-25T00:42:57.082Z
queueLength-value	0	2019-12-25T00:42:57.082Z
serverLoad-average	0	2019-12-25T00:42:57.082Z
serverLoad-value	0	2019-12-25T00:42:57.082Z
txTimeInQueue-average	0	2019-12-25T00:42:57.082Z
txInjected-average	0	2019-12-25T00:42:58.088Z
txInjected-total	0	2019-12-25T00:42:58.088Z
txApplied-average	0	2019-12-25T00:42:58.088Z
txApplied-total	0	2019-12-25T00:42:58.088Z
txRejected-average	0	2019-12-25T00:42:58.088Z
txRejected-total	0	2019-12-25T00:42:58.088Z
txExpired-average	0	2019-12-25T00:42:58.088Z
txExpired-total	0	2019-12-25T00:42:58.088Z
txProcessed-average	0	2019-12-25T00:42:58.088Z
txProcessed-total	0	2019-12-25T00:42:58.088Z
queueLength-average	0	2019-12-25T00:42:58.088Z
queueLength-value	0	2019-12-25T00:42:58.088Z
serverLoad-average	0	2019-12-25T00:42:58.088Z
serverLoad-value	0	2019-12-25T00:42:58.088Z
txTimeInQueue-average	0	2019-12-25T00:42:58.088Z
txInjected-average	0	2019-12-25T00:42:59.089Z
txInjected-total	0	2019-12-25T00:42:59.089Z
txApplied-average	0	2019-12-25T00:42:59.089Z
txApplied-total	0	2019-12-25T00:42:59.089Z
txRejected-average	0	2019-12-25T00:42:59.089Z
txRejected-total	0	2019-12-25T00:42:59.089Z
txExpired-average	0	2019-12-25T00:42:59.089Z
txExpired-total	0	2019-12-25T00:42:59.089Z
txProcessed-average	0	2019-12-25T00:42:59.089Z
txProcessed-total	0	2019-12-25T00:42:59.089Z
queueLength-average	0	2019-12-25T00:42:59.089Z
queueLength-value	0	2019-12-25T00:42:59.089Z
serverLoad-average	0	2019-12-25T00:42:59.089Z
serverLoad-value	0	2019-12-25T00:42:59.089Z
txTimeInQueue-average	0	2019-12-25T00:42:59.089Z
txInjected-average	0	2019-12-25T00:43:00.091Z
