Name	Value	Time
queueLength-average	0.5	2019-12-25T00:49:22.981Z
queueLength-value	1	2019-12-25T00:49:22.981Z
serverLoad-average	0.23144755555555557	2019-12-25T00:49:22.981Z
serverLoad-value	0.27042333333333335	2019-12-25T00:49:22.981Z
txTimeInQueue-average	1.3535333333333333	2019-12-25T00:49:22.981Z
txInjected-average	0.03333333333333333	2019-12-25T00:49:23.983Z
txInjected-total	6	2019-12-25T00:49:23.983Z
txApplied-average	0.05	2019-12-25T00:49:23.983Z
txApplied-total	22	2019-12-25T00:49:23.983Z
txRejected-average	0	2019-12-25T00:49:23.983Z
txRejected-total	0	2019-12-25T00:49:23.983Z
txExpired-average	0	2019-12-25T00:49:23.983Z
txExpired-total	0	2019-12-25T00:49:23.983Z
txProcessed-average	0.05	2019-12-25T00:49:23.983Z
txProcessed-total	20	2019-12-25T00:49:23.983Z
queueLength-average	0.5	2019-12-25T00:49:23.983Z
queueLength-value	1	2019-12-25T00:49:23.983Z
serverLoad-average	0.23370933333333338	2019-12-25T00:49:23.983Z
serverLoad-value	0.27070666666666665	2019-12-25T00:49:23.983Z
txTimeInQueue-average	1.3549666666666667	2019-12-25T00:49:23.983Z
txInjected-average	0.03333333333333333	2019-12-25T00:49:24.984Z
txInjected-total	6	2019-12-25T00:49:24.984Z
txApplied-average	0.05	2019-12-25T00:49:24.984Z
txApplied-total	22	2019-12-25T00:49:24.984Z
txRejected-average	0	2019-12-25T00:49:24.984Z
txRejected-total	0	2019-12-25T00:49:24.984Z
txExpired-average	0	2019-12-25T00:49:24.984Z
txExpired-total	0	2019-12-25T00:49:24.984Z
txProcessed-average	0.05	2019-12-25T00:49:24.984Z
txProcessed-total	20	2019-12-25T00:49:24.984Z
queueLength-average	0.5	2019-12-25T00:49:24.984Z
queueLength-value	1	2019-12-25T00:49:24.984Z
serverLoad-average	0.2358716666666667	2019-12-25T00:49:24.984Z
serverLoad-value	0.2709933333333333	2019-12-25T00:49:24.984Z
txTimeInQueue-average	1.3564333333333334	2019-12-25T00:49:24.984Z
txInjected-average	0.03333333333333333	2019-12-25T00:49:25.985Z
txInjected-total	6	2019-12-25T00:49:25.985Z
txApplied-average	0.05	2019-12-25T00:49:25.985Z
txApplied-total	22	2019-12-25T00:49:25.985Z
txRejected-average	0	2019-12-25T00:49:25.985Z
txRejected-total	0	2019-12-25T00:49:25.985Z
txExpired-average	0	2019-12-25T00:49:25.985Z
txExpired-total	0	2019-12-25T00:49:25.985Z
txProcessed-average	0.05	2019-12-25T00:49:25.985Z
txProcessed-total	20	2019-12-25T00:49:25.985Z
queueLength-average	0.5	2019-12-25T00:49:25.985Z
queueLength-value	1	2019-12-25T00:49:25.985Z
serverLoad-average	0.23787911111111112	2019-12-25T00:49:25.985Z
serverLoad-value	0.2712866666666667	2019-12-25T00:49:25.985Z
txTimeInQueue-average	1.3579	2019-12-25T00:49:25.985Z
txInjected-average	0.03333333333333333	2019-12-25T00:49:26.986Z
txInjected-total	6	2019-12-25T00:49:26.986Z
txApplied-average	0.05	2019-12-25T00:49:26.986Z
txApplied-total	22	2019-12-25T00:49:26.986Z
txRejected-average	0	2019-12-25T00:49:26.986Z
txRejected-total	0	2019-12-25T00:49:26.986Z
txExpired-average	0	2019-12-25T00:49:26.986Z
txExpired-total	0	2019-12-25T00:49:26.986Z
txProcessed-average	0.05	2019-12-25T00:49:26.986Z
txProcessed-total	20	2019-12-25T00:49:26.986Z
queueLength-average	0.5	2019-12-25T00:49:26.986Z
queueLength-value	1	2019-12-25T00:49:26.986Z
serverLoad-average	0.23967611111111115	2019-12-25T00:49:26.986Z
serverLoad-value	0.27158000000000004	2019-12-25T00:49:26.986Z
txTimeInQueue-average	1.3593499999999998	2019-12-25T00:49:26.986Z
txInjected-average	0.03333333333333333	2019-12-25T00:49:27.988Z
txInjected-total	6	2019-12-25T00:49:27.988Z
txApplied-average	0.05	2019-12-25T00:49:27.988Z
txApplied-total	22	2019-12-25T00:49:27.988Z
txRejected-average	0	2019-12-25T00:49:27.988Z
txRejected-total	0	2019-12-25T00:49:27.988Z
txExpired-average	0	2019-12-25T00:49:27.988Z
txExpired-total	0	2019-12-25T00:49:27.988Z
txProcessed-average	0.05	2019-12-25T00:49:27.988Z
txProcessed-total	20	2019-12-25T00:49:27.988Z
queueLength-average	0.5	2019-12-25T00:49:27.988Z
queueLength-value	1	2019-12-25T00:49:27.988Z
serverLoad-average	0.24120694444444446	2019-12-25T00:49:27.988Z
serverLoad-value	0.27186999999999995	2019-12-25T00:49:27.988Z
txTimeInQueue-average	1.36085	2019-12-25T00:49:27.988Z
txInjected-average	0.03333333333333333	2019-12-25T00:49:28.991Z
txInjected-total	6	2019-12-25T00:49:28.991Z
txApplied-average	0.05	2019-12-25T00:49:28.991Z
txApplied-total	23	2019-12-25T00:49:28.991Z
txRejected-average	0	2019-12-25T00:49:28.991Z
txRejected-total	0	2019-12-25T00:49:28.991Z
txExpired-average	0	2019-12-25T00:49:28.991Z
txExpired-total	0	2019-12-25T00:49:28.991Z
txProcessed-average	0.05	2019-12-25T00:49:28.991Z
txProcessed-total	21	2019-12-25T00:49:28.991Z
queueLength-average	0.5	2019-12-25T00:49:28.991Z
queueLength-value	0	2019-12-25T00:49:28.991Z
serverLoad-average	0.24241627777777777	2019-12-25T00:49:28.991Z
serverLoad-value	0.27216999999999997	2019-12-25T00:49:28.991Z
txTimeInQueue-average	1.36085	2019-12-25T00:49:28.991Z
txInjected-average	0.03333333333333333	2019-12-25T00:49:29.991Z
txInjected-total	6	2019-12-25T00:49:29.991Z
txApplied-average	0.05	2019-12-25T00:49:29.991Z
txApplied-total	23	2019-12-25T00:49:29.991Z
txRejected-average	0	2019-12-25T00:49:29.991Z
txRejected-total	0	2019-12-25T00:49:29.991Z
txExpired-average	0	2019-12-25T00:49:29.991Z
txExpired-total	0	2019-12-25T00:49:29.991Z
txProcessed-average	0.05	2019-12-25T00:49:29.991Z
txProcessed-total	21	2019-12-25T00:49:29.991Z
queueLength-average	0.5	2019-12-25T00:49:29.991Z
queueLength-value	0	2019-12-25T00:49:29.991Z
serverLoad-average	0.2436256111111111	2019-12-25T00:49:29.991Z
serverLoad-value	0.27216999999999997	2019-12-25T00:49:29.991Z
txTimeInQueue-average	1.36085	2019-12-25T00:49:29.991Z
txInjected-average	0.03333333333333333	2019-12-25T00:49:30.991Z
txInjected-total	6	2019-12-25T00:49:30.991Z
txApplied-average	0.05	2019-12-25T00:49:30.991Z
txApplied-total	23	2019-12-25T00:49:30.991Z
txRejected-average	0	2019-12-25T00:49:30.991Z
txRejected-total	0	2019-12-25T00:49:30.991Z
txExpired-average	0	2019-12-25T00:49:30.991Z
txExpired-total	0	2019-12-25T00:49:30.991Z
txProcessed-average	0.05	2019-12-25T00:49:30.991Z
txProcessed-total	21	2019-12-25T00:49:30.991Z
queueLength-average	0.5	2019-12-25T00:49:30.991Z
queueLength-value	0	2019-12-25T00:49:30.991Z
serverLoad-average	0.24483494444444442	2019-12-25T00:49:30.991Z
serverLoad-value	0.27216999999999997	2019-12-25T00:49:30.991Z
txTimeInQueue-average	1.36085	2019-12-25T00:49:30.991Z
txInjected-average	0.03333333333333333	2019-12-25T00:49:31.994Z
txInjected-total	6	2019-12-25T00:49:31.994Z
txApplied-average	0.05	2019-12-25T00:49:31.994Z
txApplied-total	23	2019-12-25T00:49:31.994Z
txRejected-average	0	2019-12-25T00:49:31.994Z
txRejected-total	0	2019-12-25T00:49:31.994Z
txExpired-average	0	2019-12-25T00:49:31.994Z
txExpired-total	0	2019-12-25T00:49:31.994Z
txProcessed-average	0.05	2019-12-25T00:49:31.994Z
txProcessed-total	21	2019-12-25T00:49:31.994Z
queueLength-average	0.5	2019-12-25T00:49:31.994Z
queueLength-value	0	2019-12-25T00:49:31.994Z
serverLoad-average	0.24604427777777774	2019-12-25T00:49:31.994Z
serverLoad-value	0.27216999999999997	2019-12-25T00:49:31.994Z
txTimeInQueue-average	1.36085	2019-12-25T00:49:31.994Z
txInjected-average	0.03333333333333333	2019-12-25T00:49:32.996Z
txInjected-total	6	2019-12-25T00:49:32.996Z
txApplied-average	0.05	2019-12-25T00:49:32.996Z
txApplied-total	23	2019-12-25T00:49:32.996Z
txRejected-average	0	2019-12-25T00:49:32.996Z
txRejected-total	0	2019-12-25T00:49:32.996Z
txExpired-average	0	2019-12-25T00:49:32.996Z
txExpired-total	0	2019-12-25T00:49:32.996Z
txProcessed-average	0.05	2019-12-25T00:49:32.996Z
txProcessed-total	21	2019-12-25T00:49:32.996Z
queueLength-average	0.5	2019-12-25T00:49:32.996Z
queueLength-value	0	2019-12-25T00:49:32.996Z
serverLoad-average	0.24725361111111108	2019-12-25T00:49:32.996Z
serverLoad-value	0.27216999999999997	2019-12-25T00:49:32.996Z
txTimeInQueue-average	1.36085	2019-12-25T00:49:32.996Z
txInjected-average	0.03333333333333333	2019-12-25T00:49:34.001Z
txInjected-total	6	2019-12-25T00:49:34.001Z
txApplied-average	0.05	2019-12-25T00:49:34.001Z
txApplied-total	23	2019-12-25T00:49:34.001Z
txRejected-average	0	2019-12-25T00:49:34.001Z
txRejected-total	0	2019-12-25T00:49:34.001Z
txExpired-average	0	2019-12-25T00:49:34.001Z
txExpired-total	0	2019-12-25T00:49:34.001Z
txProcessed-average	0.05	2019-12-25T00:49:34.001Z
txProcessed-total	21	2019-12-25T00:49:34.001Z
queueLength-average	0.5	2019-12-25T00:49:34.001Z
queueLength-value	0	2019-12-25T00:49:34.001Z
serverLoad-average	0.2484629444444444	2019-12-25T00:49:34.001Z
serverLoad-value	0.27216999999999997	2019-12-25T00:49:34.001Z
txTimeInQueue-average	1.36085	2019-12-25T00:49:34.001Z
txInjected-average	0.03333333333333333	2019-12-25T00:49:35.002Z
txInjected-total	6	2019-12-25T00:49:35.002Z
txApplied-average	0.05	2019-12-25T00:49:35.002Z
txApplied-total	23	2019-12-25T00:49:35.002Z
txRejected-average	0	2019-12-25T00:49:35.002Z
txRejected-total	0	2019-12-25T00:49:35.002Z
txExpired-average	0	2019-12-25T00:49:35.002Z
txExpired-total	0	2019-12-25T00:49:35.002Z
txProcessed-average	0.05	2019-12-25T00:49:35.002Z
txProcessed-total	21	2019-12-25T00:49:35.002Z
queueLength-average	0.5	2019-12-25T00:49:35.002Z
queueLength-value	0	2019-12-25T00:49:35.002Z
serverLoad-average	0.2496722777777777	2019-12-25T00:49:35.002Z
serverLoad-value	0.27216999999999997	2019-12-25T00:49:35.002Z
txTimeInQueue-average	1.36085	2019-12-25T00:49:35.002Z
txInjected-average	0.03333333333333333	2019-12-25T00:49:36.001Z
txInjected-total	6	2019-12-25T00:49:36.001Z
txApplied-average	0.05	2019-12-25T00:49:36.001Z
txApplied-total	23	2019-12-25T00:49:36.001Z
txRejected-average	0	2019-12-25T00:49:36.001Z
txRejected-total	0	2019-12-25T00:49:36.001Z
txExpired-average	0	2019-12-25T00:49:36.001Z
txExpired-total	0	2019-12-25T00:49:36.001Z
txProcessed-average	0.05	2019-12-25T00:49:36.001Z
txProcessed-total	21	2019-12-25T00:49:36.001Z
queueLength-average	0.5	2019-12-25T00:49:36.001Z
queueLength-value	0	2019-12-25T00:49:36.001Z
serverLoad-average	0.250881611111111	2019-12-25T00:49:36.001Z
serverLoad-value	0.27216999999999997	2019-12-25T00:49:36.001Z
txTimeInQueue-average	1.36085	2019-12-25T00:49:36.001Z
txInjected-average	0.03333333333333333	2019-12-25T00:49:37.004Z
txInjected-total	6	2019-12-25T00:49:37.004Z
txApplied-average	0.05	2019-12-25T00:49:37.004Z
txApplied-total	23	2019-12-25T00:49:37.004Z
txRejected-average	0	2019-12-25T00:49:37.004Z
txRejected-total	0	2019-12-25T00:49:37.004Z
txExpired-average	0	2019-12-25T00:49:37.004Z
txExpired-total	0	2019-12-25T00:49:37.004Z
txProcessed-average	0.05	2019-12-25T00:49:37.004Z
txProcessed-total	21	2019-12-25T00:49:37.004Z
queueLength-average	0.5166666666666667	2019-12-25T00:49:37.004Z
queueLength-value	1	2019-12-25T00:49:37.004Z
serverLoad-average	0.25209094444444435	2019-12-25T00:49:37.004Z
serverLoad-value	0.27216999999999997	2019-12-25T00:49:37.004Z
txTimeInQueue-average	1.3631166666666665	2019-12-25T00:49:37.004Z
txInjected-average	0	2019-12-25T00:49:38.006Z
txInjected-total	6	2019-12-25T00:49:38.006Z
txApplied-average	0.05	2019-12-25T00:49:38.006Z
txApplied-total	23	2019-12-25T00:49:38.006Z
txRejected-average	0	2019-12-25T00:49:38.006Z
txRejected-total	0	2019-12-25T00:49:38.006Z
txExpired-average	0	2019-12-25T00:49:38.006Z
txExpired-total	0	2019-12-25T00:49:38.006Z
txProcessed-average	0.05	2019-12-25T00:49:38.006Z
txProcessed-total	21	2019-12-25T00:49:38.006Z
queueLength-average	0.5	2019-12-25T00:49:38.006Z
queueLength-value	1	2019-12-25T00:49:38.006Z
serverLoad-average	0.25330783333333323	2019-12-25T00:49:38.006Z
serverLoad-value	0.27262333333333333	2019-12-25T00:49:38.006Z
txTimeInQueue-average	1.3670166666666665	2019-12-25T00:49:38.006Z
txInjected-average	0	2019-12-25T00:49:39.008Z
txInjected-total	6	2019-12-25T00:49:39.008Z
txApplied-average	0.05	2019-12-25T00:49:39.008Z
txApplied-total	23	2019-12-25T00:49:39.008Z
txRejected-average	0	2019-12-25T00:49:39.008Z
txRejected-total	0	2019-12-25T00:49:39.008Z
txExpired-average	0	2019-12-25T00:49:39.008Z
txExpired-total	0	2019-12-25T00:49:39.008Z
txProcessed-average	0.05	2019-12-25T00:49:39.008Z
txProcessed-total	21	2019-12-25T00:49:39.008Z
queueLength-average	0.48333333333333334	2019-12-25T00:49:39.008Z
queueLength-value	1	2019-12-25T00:49:39.008Z
serverLoad-average	0.2545296666666666	2019-12-25T00:49:39.008Z
serverLoad-value	0.27340333333333333	2019-12-25T00:49:39.008Z
txTimeInQueue-average	1.3709500000000001	2019-12-25T00:49:39.008Z
txInjected-average	0	2019-12-25T00:49:40.009Z
txInjected-total	6	2019-12-25T00:49:40.009Z
txApplied-average	0.05	2019-12-25T00:49:40.009Z
txApplied-total	23	2019-12-25T00:49:40.009Z
txRejected-average	0	2019-12-25T00:49:40.009Z
txRejected-total	0	2019-12-25T00:49:40.009Z
txExpired-average	0	2019-12-25T00:49:40.009Z
txExpired-total	0	2019-12-25T00:49:40.009Z
txProcessed-average	0.05	2019-12-25T00:49:40.009Z
txProcessed-total	21	2019-12-25T00:49:40.009Z
queueLength-average	0.4666666666666667	2019-12-25T00:49:40.009Z
queueLength-value	1	2019-12-25T00:49:40.009Z
serverLoad-average	0.25575661111111103	2019-12-25T00:49:40.009Z
serverLoad-value	0.27419000000000004	2019-12-25T00:49:40.009Z
txTimeInQueue-average	1.3749	2019-12-25T00:49:40.009Z
txInjected-average	0	2019-12-25T00:49:41.011Z
txInjected-total	6	2019-12-25T00:49:41.011Z
txApplied-average	0.05	2019-12-25T00:49:41.011Z
txApplied-total	23	2019-12-25T00:49:41.011Z
txRejected-average	0	2019-12-25T00:49:41.011Z
txRejected-total	0	2019-12-25T00:49:41.011Z
txExpired-average	0	2019-12-25T00:49:41.011Z
txExpired-total	0	2019-12-25T00:49:41.011Z
txProcessed-average	0.05	2019-12-25T00:49:41.011Z
txProcessed-total	21	2019-12-25T00:49:41.011Z
queueLength-average	0.45	2019-12-25T00:49:41.011Z
queueLength-value	1	2019-12-25T00:49:41.011Z
serverLoad-average	0.25698872222222213	2019-12-25T00:49:41.011Z
serverLoad-value	0.27498	2019-12-25T00:49:41.011Z
txTimeInQueue-average	1.3788833333333335	2019-12-25T00:49:41.011Z
txInjected-average	0	2019-12-25T00:49:42.014Z
txInjected-total	6	2019-12-25T00:49:42.014Z
txApplied-average	0.05	2019-12-25T00:49:42.014Z
txApplied-total	23	2019-12-25T00:49:42.014Z
txRejected-average	0	2019-12-25T00:49:42.014Z
txRejected-total	0	2019-12-25T00:49:42.014Z
txExpired-average	0	2019-12-25T00:49:42.014Z
txExpired-total	0	2019-12-25T00:49:42.014Z
txProcessed-average	0.05	2019-12-25T00:49:42.014Z
txProcessed-total	21	2019-12-25T00:49:42.014Z
queueLength-average	0.43333333333333335	2019-12-25T00:49:42.014Z
queueLength-value	1	2019-12-25T00:49:42.014Z
serverLoad-average	0.258226111111111	2019-12-25T00:49:42.014Z
serverLoad-value	0.27577666666666667	2019-12-25T00:49:42.014Z
txTimeInQueue-average	1.3829	2019-12-25T00:49:42.014Z
txInjected-average	0	2019-12-25T00:49:43.019Z
txInjected-total	6	2019-12-25T00:49:43.019Z
txApplied-average	0.06666666666666667	2019-12-25T00:49:43.019Z
txApplied-total	24	2019-12-25T00:49:43.019Z
txRejected-average	0	2019-12-25T00:49:43.019Z
txRejected-total	0	2019-12-25T00:49:43.019Z
txExpired-average	0	2019-12-25T00:49:43.019Z
txExpired-total	0	2019-12-25T00:49:43.019Z
txProcessed-average	0.06666666666666667	2019-12-25T00:49:43.019Z
txProcessed-total	22	2019-12-25T00:49:43.019Z
queueLength-average	0.4	2019-12-25T00:49:43.019Z
queueLength-value	0	2019-12-25T00:49:43.019Z
serverLoad-average	0.25946883333333326	2019-12-25T00:49:43.019Z
serverLoad-value	0.27658	2019-12-25T00:49:43.019Z
txTimeInQueue-average	1.2844833333333334	2019-12-25T00:49:43.019Z
txInjected-average	0	2019-12-25T00:49:44.023Z
txInjected-total	6	2019-12-25T00:49:44.023Z
txApplied-average	0.06666666666666667	2019-12-25T00:49:44.023Z
txApplied-total	24	2019-12-25T00:49:44.023Z
txRejected-average	0	2019-12-25T00:49:44.023Z
txRejected-total	0	2019-12-25T00:49:44.023Z
txExpired-average	0	2019-12-25T00:49:44.023Z
txExpired-total	0	2019-12-25T00:49:44.023Z
txProcessed-average	0.06666666666666667	2019-12-25T00:49:44.023Z
txProcessed-total	22	2019-12-25T00:49:44.023Z
queueLength-average	0.4	2019-12-25T00:49:44.023Z
queueLength-value	0	2019-12-25T00:49:44.023Z
serverLoad-average	0.2603754999999999	2019-12-25T00:49:44.023Z
serverLoad-value	0.25689666666666666	2019-12-25T00:49:44.023Z
txTimeInQueue-average	1.2844833333333334	2019-12-25T00:49:44.023Z
txInjected-average	0	2019-12-25T00:49:45.028Z
txInjected-total	6	2019-12-25T00:49:45.028Z
txApplied-average	0.06666666666666667	2019-12-25T00:49:45.028Z
txApplied-total	24	2019-12-25T00:49:45.028Z
txRejected-average	0	2019-12-25T00:49:45.028Z
txRejected-total	0	2019-12-25T00:49:45.028Z
txExpired-average	0	2019-12-25T00:49:45.028Z
txExpired-total	0	2019-12-25T00:49:45.028Z
txProcessed-average	0.06666666666666667	2019-12-25T00:49:45.028Z
txProcessed-total	22	2019-12-25T00:49:45.028Z
queueLength-average	0.4	2019-12-25T00:49:45.028Z
queueLength-value	0	2019-12-25T00:49:45.028Z
serverLoad-average	0.2612821666666666	2019-12-25T00:49:45.028Z
serverLoad-value	0.25689666666666666	2019-12-25T00:49:45.028Z
txTimeInQueue-average	1.2844833333333334	2019-12-25T00:49:45.028Z
txInjected-average	0	2019-12-25T00:49:46.033Z
txInjected-total	6	2019-12-25T00:49:46.033Z
txApplied-average	0.06666666666666667	2019-12-25T00:49:46.033Z
txApplied-total	24	2019-12-25T00:49:46.033Z
txRejected-average	0	2019-12-25T00:49:46.033Z
txRejected-total	0	2019-12-25T00:49:46.033Z
txExpired-average	0	2019-12-25T00:49:46.033Z
txExpired-total	0	2019-12-25T00:49:46.033Z
txProcessed-average	0.06666666666666667	2019-12-25T00:49:46.033Z
txProcessed-total	22	2019-12-25T00:49:46.033Z
queueLength-average	0.4	2019-12-25T00:49:46.033Z
queueLength-value	0	2019-12-25T00:49:46.033Z
serverLoad-average	0.26218883333333326	2019-12-25T00:49:46.033Z
serverLoad-value	0.25689666666666666	2019-12-25T00:49:46.033Z
txTimeInQueue-average	1.2844833333333334	2019-12-25T00:49:46.033Z
txInjected-average	0	2019-12-25T00:49:47.036Z
txInjected-total	6	2019-12-25T00:49:47.036Z
txApplied-average	0.06666666666666667	2019-12-25T00:49:47.036Z
txApplied-total	24	2019-12-25T00:49:47.036Z
txRejected-average	0	2019-12-25T00:49:47.036Z
txRejected-total	0	2019-12-25T00:49:47.036Z
txExpired-average	0	2019-12-25T00:49:47.036Z
txExpired-total	0	2019-12-25T00:49:47.036Z
txProcessed-average	0.06666666666666667	2019-12-25T00:49:47.036Z
txProcessed-total	22	2019-12-25T00:49:47.036Z
queueLength-average	0.4	2019-12-25T00:49:47.036Z
queueLength-value	0	2019-12-25T00:49:47.036Z
serverLoad-average	0.26309549999999987	2019-12-25T00:49:47.036Z
serverLoad-value	0.25689666666666666	2019-12-25T00:49:47.036Z
txTimeInQueue-average	1.2844833333333334	2019-12-25T00:49:47.036Z
txInjected-average	0	2019-12-25T00:49:48.042Z
txInjected-total	6	2019-12-25T00:49:48.042Z
txApplied-average	0.06666666666666667	2019-12-25T00:49:48.042Z
txApplied-total	24	2019-12-25T00:49:48.042Z
txRejected-average	0	2019-12-25T00:49:48.042Z
txRejected-total	0	2019-12-25T00:49:48.042Z
txExpired-average	0	2019-12-25T00:49:48.042Z
txExpired-total	0	2019-12-25T00:49:48.042Z
txProcessed-average	0.06666666666666667	2019-12-25T00:49:48.042Z
txProcessed-total	22	2019-12-25T00:49:48.042Z
queueLength-average	0.4	2019-12-25T00:49:48.042Z
queueLength-value	0	2019-12-25T00:49:48.042Z
serverLoad-average	0.26400216666666654	2019-12-25T00:49:48.042Z
serverLoad-value	0.25689666666666666	2019-12-25T00:49:48.042Z
txTimeInQueue-average	1.2844833333333334	2019-12-25T00:49:48.042Z
txInjected-average	0	2019-12-25T00:49:49.045Z
txInjected-total	6	2019-12-25T00:49:49.045Z
txApplied-average	0.06666666666666667	2019-12-25T00:49:49.045Z
txApplied-total	24	2019-12-25T00:49:49.045Z
txRejected-average	0	2019-12-25T00:49:49.045Z
txRejected-total	0	2019-12-25T00:49:49.045Z
txExpired-average	0	2019-12-25T00:49:49.045Z
txExpired-total	0	2019-12-25T00:49:49.045Z
txProcessed-average	0.06666666666666667	2019-12-25T00:49:49.045Z
txProcessed-total	22	2019-12-25T00:49:49.045Z
queueLength-average	0.4	2019-12-25T00:49:49.045Z
queueLength-value	0	2019-12-25T00:49:49.045Z
serverLoad-average	0.26490883333333326	2019-12-25T00:49:49.045Z
serverLoad-value	0.25689666666666666	2019-12-25T00:49:49.045Z
txTimeInQueue-average	1.2844833333333334	2019-12-25T00:49:49.045Z
txInjected-average	0	2019-12-25T00:49:50.049Z
txInjected-total	6	2019-12-25T00:49:50.049Z
txApplied-average	0.06666666666666667	2019-12-25T00:49:50.049Z
txApplied-total	24	2019-12-25T00:49:50.049Z
txRejected-average	0	2019-12-25T00:49:50.049Z
txRejected-total	0	2019-12-25T00:49:50.049Z
txExpired-average	0	2019-12-25T00:49:50.049Z
txExpired-total	0	2019-12-25T00:49:50.049Z
txProcessed-average	0.06666666666666667	2019-12-25T00:49:50.049Z
txProcessed-total	22	2019-12-25T00:49:50.049Z
queueLength-average	0.4	2019-12-25T00:49:50.049Z
queueLength-value	0	2019-12-25T00:49:50.049Z
serverLoad-average	0.26581549999999987	2019-12-25T00:49:50.049Z
serverLoad-value	0.25689666666666666	2019-12-25T00:49:50.049Z
txTimeInQueue-average	1.2844833333333334	2019-12-25T00:49:50.049Z
txInjected-average	0	2019-12-25T00:49:51.051Z
txInjected-total	6	2019-12-25T00:49:51.051Z
txApplied-average	0.06666666666666667	2019-12-25T00:49:51.051Z
txApplied-total	24	2019-12-25T00:49:51.051Z
txRejected-average	0	2019-12-25T00:49:51.051Z
txRejected-total	0	2019-12-25T00:49:51.051Z
txExpired-average	0	2019-12-25T00:49:51.051Z
txExpired-total	0	2019-12-25T00:49:51.051Z
txProcessed-average	0.06666666666666667	2019-12-25T00:49:51.051Z
txProcessed-total	22	2019-12-25T00:49:51.051Z
queueLength-average	0.4	2019-12-25T00:49:51.051Z
queueLength-value	0	2019-12-25T00:49:51.051Z
serverLoad-average	0.2667221666666666	2019-12-25T00:49:51.051Z
serverLoad-value	0.25689666666666666	2019-12-25T00:49:51.051Z
txTimeInQueue-average	1.2844833333333334	2019-12-25T00:49:51.051Z
txInjected-average	0	2019-12-25T00:49:52.053Z
txInjected-total	6	2019-12-25T00:49:52.053Z
txApplied-average	0.06666666666666667	2019-12-25T00:49:52.053Z
txApplied-total	24	2019-12-25T00:49:52.053Z
txRejected-average	0	2019-12-25T00:49:52.053Z
txRejected-total	0	2019-12-25T00:49:52.053Z
txExpired-average	0	2019-12-25T00:49:52.053Z
txExpired-total	0	2019-12-25T00:49:52.053Z
txProcessed-average	0.06666666666666667	2019-12-25T00:49:52.053Z
txProcessed-total	22	2019-12-25T00:49:52.053Z
queueLength-average	0.4	2019-12-25T00:49:52.053Z
queueLength-value	0	2019-12-25T00:49:52.053Z
serverLoad-average	0.2676288333333332	2019-12-25T00:49:52.053Z
serverLoad-value	0.25689666666666666	2019-12-25T00:49:52.053Z
txTimeInQueue-average	1.2844833333333334	2019-12-25T00:49:52.053Z
txInjected-average	0	2019-12-25T00:49:53.053Z
txInjected-total	6	2019-12-25T00:49:53.053Z
txApplied-average	0.06666666666666667	2019-12-25T00:49:53.053Z
txApplied-total	24	2019-12-25T00:49:53.053Z
txRejected-average	0	2019-12-25T00:49:53.053Z
txRejected-total	0	2019-12-25T00:49:53.053Z
txExpired-average	0	2019-12-25T00:49:53.053Z
txExpired-total	0	2019-12-25T00:49:53.053Z
txProcessed-average	0.06666666666666667	2019-12-25T00:49:53.053Z
txProcessed-total	22	2019-12-25T00:49:53.053Z
queueLength-average	0.38333333333333336	2019-12-25T00:49:53.053Z
queueLength-value	0	2019-12-25T00:49:53.053Z
serverLoad-average	0.26853549999999987	2019-12-25T00:49:53.053Z
serverLoad-value	0.25689666666666666	2019-12-25T00:49:53.053Z
txTimeInQueue-average	1.2692999999999999	2019-12-25T00:49:53.053Z
txInjected-average	0	2019-12-25T00:49:54.060Z
txInjected-total	6	2019-12-25T00:49:54.060Z
txApplied-average	0.06666666666666667	2019-12-25T00:49:54.060Z
txApplied-total	24	2019-12-25T00:49:54.060Z
txRejected-average	0	2019-12-25T00:49:54.060Z
txRejected-total	0	2019-12-25T00:49:54.060Z
txExpired-average	0	2019-12-25T00:49:54.060Z
txExpired-total	0	2019-12-25T00:49:54.060Z
txProcessed-average	0.06666666666666667	2019-12-25T00:49:54.060Z
txProcessed-total	22	2019-12-25T00:49:54.060Z
queueLength-average	0.36666666666666664	2019-12-25T00:49:54.060Z
queueLength-value	0	2019-12-25T00:49:54.060Z
serverLoad-average	0.26934094444444434	2019-12-25T00:49:54.060Z
serverLoad-value	0.25386	2019-12-25T00:49:54.060Z
txTimeInQueue-average	1.23745	2019-12-25T00:49:54.060Z
txInjected-average	0	2019-12-25T00:49:55.060Z
txInjected-total	6	2019-12-25T00:49:55.060Z
txApplied-average	0.06666666666666667	2019-12-25T00:49:55.060Z
txApplied-total	24	2019-12-25T00:49:55.060Z
txRejected-average	0	2019-12-25T00:49:55.060Z
txRejected-total	0	2019-12-25T00:49:55.060Z
txExpired-average	0	2019-12-25T00:49:55.060Z
txExpired-total	0	2019-12-25T00:49:55.060Z
txProcessed-average	0.06666666666666667	2019-12-25T00:49:55.060Z
txProcessed-total	22	2019-12-25T00:49:55.060Z
queueLength-average	0.35	2019-12-25T00:49:55.060Z
queueLength-value	0	2019-12-25T00:49:55.060Z
serverLoad-average	0.2699340555555555	2019-12-25T00:49:55.060Z
serverLoad-value	0.24749	2019-12-25T00:49:55.060Z
txTimeInQueue-average	1.1888833333333335	2019-12-25T00:49:55.060Z
txInjected-average	0	2019-12-25T00:49:56.065Z
