Name	Value	Time
queueLength-average	0.4117647058823529	2020-01-30T21:22:07.068Z
queueLength-value	0	2020-01-30T21:22:07.068Z
serverLoad-average	0.014223774169228817	2020-01-30T21:22:07.068Z
serverLoad-value	0.0426	2020-01-30T21:22:07.068Z
txTimeInQueue-average	0.6202058823529412	2020-01-30T21:22:07.068Z
txInjected-average	0.05714285714285714	2020-01-30T21:22:08.070Z
txInjected-total	2	2020-01-30T21:22:08.070Z
txApplied-average	0.05714285714285714	2020-01-30T21:22:08.070Z
txApplied-total	2	2020-01-30T21:22:08.070Z
txRejected-average	0	2020-01-30T21:22:08.070Z
txRejected-total	0	2020-01-30T21:22:08.070Z
txExpired-average	0	2020-01-30T21:22:08.070Z
txExpired-total	0	2020-01-30T21:22:08.070Z
txProcessed-average	0.05714285714285714	2020-01-30T21:22:08.070Z
txProcessed-total	2	2020-01-30T21:22:08.070Z
queueLength-average	0.4	2020-01-30T21:22:08.070Z
queueLength-value	0	2020-01-30T21:22:08.070Z
serverLoad-average	0.01499872515935169	2020-01-30T21:22:08.070Z
serverLoad-value	0.04134705882352941	2020-01-30T21:22:08.070Z
txTimeInQueue-average	0.6024857142857143	2020-01-30T21:22:08.070Z
txInjected-average	0.05555555555555555	2020-01-30T21:22:09.072Z
txInjected-total	2	2020-01-30T21:22:09.072Z
txApplied-average	0.05555555555555555	2020-01-30T21:22:09.072Z
txApplied-total	2	2020-01-30T21:22:09.072Z
txRejected-average	0	2020-01-30T21:22:09.072Z
txRejected-total	0	2020-01-30T21:22:09.072Z
txExpired-average	0	2020-01-30T21:22:09.072Z
txExpired-total	0	2020-01-30T21:22:09.072Z
txProcessed-average	0.05555555555555555	2020-01-30T21:22:09.072Z
txProcessed-total	2	2020-01-30T21:22:09.072Z
queueLength-average	0.3888888888888889	2020-01-30T21:22:09.072Z
queueLength-value	0	2020-01-30T21:22:09.072Z
serverLoad-average	0.01569780819063954	2020-01-30T21:22:09.072Z
serverLoad-value	0.040165714285714284	2020-01-30T21:22:09.072Z
txTimeInQueue-average	0.58575	2020-01-30T21:22:09.072Z
txInjected-average	0.05405405405405406	2020-01-30T21:22:10.072Z
txInjected-total	2	2020-01-30T21:22:10.072Z
txApplied-average	0.05405405405405406	2020-01-30T21:22:10.072Z
txApplied-total	2	2020-01-30T21:22:10.072Z
txRejected-average	0	2020-01-30T21:22:10.072Z
txRejected-total	0	2020-01-30T21:22:10.072Z
txExpired-average	0	2020-01-30T21:22:10.072Z
txExpired-total	0	2020-01-30T21:22:10.072Z
txProcessed-average	0.05405405405405406	2020-01-30T21:22:10.072Z
txProcessed-total	2	2020-01-30T21:22:10.072Z
queueLength-average	0.3783783783783784	2020-01-30T21:22:10.072Z
queueLength-value	0	2020-01-30T21:22:10.072Z
serverLoad-average	0.016328948509811446	2020-01-30T21:22:10.072Z
serverLoad-value	0.03905	2020-01-30T21:22:10.072Z
txTimeInQueue-average	0.569918918918919	2020-01-30T21:22:10.072Z
txInjected-average	0.05263157894736842	2020-01-30T21:22:11.073Z
txInjected-total	2	2020-01-30T21:22:11.073Z
txApplied-average	0.05263157894736842	2020-01-30T21:22:11.073Z
txApplied-total	2	2020-01-30T21:22:11.073Z
txRejected-average	0	2020-01-30T21:22:11.073Z
txRejected-total	0	2020-01-30T21:22:11.073Z
txExpired-average	0	2020-01-30T21:22:11.073Z
txExpired-total	0	2020-01-30T21:22:11.073Z
txProcessed-average	0.05263157894736842	2020-01-30T21:22:11.073Z
txProcessed-total	2	2020-01-30T21:22:11.073Z
queueLength-average	0.3684210526315789	2020-01-30T21:22:11.073Z
queueLength-value	0	2020-01-30T21:22:11.073Z
serverLoad-average	0.01689909709098995	2020-01-30T21:22:11.073Z
serverLoad-value	0.0379945945945946	2020-01-30T21:22:11.073Z
txTimeInQueue-average	0.554921052631579	2020-01-30T21:22:11.073Z
txInjected-average	0.05128205128205128	2020-01-30T21:22:12.073Z
txInjected-total	2	2020-01-30T21:22:12.073Z
txApplied-average	0.05128205128205128	2020-01-30T21:22:12.073Z
txApplied-total	2	2020-01-30T21:22:12.073Z
txRejected-average	0	2020-01-30T21:22:12.073Z
txRejected-total	0	2020-01-30T21:22:12.073Z
txExpired-average	0	2020-01-30T21:22:12.073Z
txExpired-total	0	2020-01-30T21:22:12.073Z
txProcessed-average	0.05128205128205128	2020-01-30T21:22:12.073Z
txProcessed-total	2	2020-01-30T21:22:12.073Z
queueLength-average	0.358974358974359	2020-01-30T21:22:12.073Z
queueLength-value	0	2020-01-30T21:22:12.073Z
serverLoad-average	0.017414369905121112	2020-01-30T21:22:12.073Z
serverLoad-value	0.03699473684210527	2020-01-30T21:22:12.073Z
txTimeInQueue-average	0.5406923076923077	2020-01-30T21:22:12.073Z
txInjected-average	0.05	2020-01-30T21:22:13.076Z
txInjected-total	2	2020-01-30T21:22:13.076Z
txApplied-average	0.05	2020-01-30T21:22:13.076Z
txApplied-total	2	2020-01-30T21:22:13.076Z
txRejected-average	0	2020-01-30T21:22:13.076Z
txRejected-total	0	2020-01-30T21:22:13.076Z
txExpired-average	0	2020-01-30T21:22:13.076Z
txExpired-total	0	2020-01-30T21:22:13.076Z
txProcessed-average	0.05	2020-01-30T21:22:13.076Z
txProcessed-total	2	2020-01-30T21:22:13.076Z
queueLength-average	0.35	2020-01-30T21:22:13.076Z
queueLength-value	0	2020-01-30T21:22:13.076Z
serverLoad-average	0.01788016450364693	2020-01-30T21:22:13.076Z
serverLoad-value	0.036046153846153846	2020-01-30T21:22:13.076Z
txTimeInQueue-average	0.527175	2020-01-30T21:22:13.076Z
txInjected-average	0.04878048780487805	2020-01-30T21:22:14.077Z
txInjected-total	2	2020-01-30T21:22:14.077Z
txApplied-average	0.04878048780487805	2020-01-30T21:22:14.077Z
txApplied-total	2	2020-01-30T21:22:14.077Z
txRejected-average	0	2020-01-30T21:22:14.077Z
txRejected-total	0	2020-01-30T21:22:14.077Z
txExpired-average	0	2020-01-30T21:22:14.077Z
txExpired-total	0	2020-01-30T21:22:14.077Z
txProcessed-average	0.04878048780487805	2020-01-30T21:22:14.077Z
txProcessed-total	2	2020-01-30T21:22:14.077Z
queueLength-average	0.34146341463414637	2020-01-30T21:22:14.077Z
queueLength-value	0	2020-01-30T21:22:14.077Z
serverLoad-average	0.018301258052338468	2020-01-30T21:22:14.077Z
serverLoad-value	0.035144999999999996	2020-01-30T21:22:14.077Z
txTimeInQueue-average	0.5143170731707317	2020-01-30T21:22:14.077Z
txInjected-average	0.047619047619047616	2020-01-30T21:22:15.077Z
txInjected-total	2	2020-01-30T21:22:15.077Z
txApplied-average	0.047619047619047616	2020-01-30T21:22:15.077Z
txApplied-total	2	2020-01-30T21:22:15.077Z
txRejected-average	0	2020-01-30T21:22:15.077Z
txRejected-total	0	2020-01-30T21:22:15.077Z
txExpired-average	0	2020-01-30T21:22:15.077Z
txExpired-total	0	2020-01-30T21:22:15.077Z
txProcessed-average	0.047619047619047616	2020-01-30T21:22:15.077Z
txProcessed-total	2	2020-01-30T21:22:15.077Z
queueLength-average	0.3333333333333333	2020-01-30T21:22:15.077Z
queueLength-value	0	2020-01-30T21:22:15.077Z
serverLoad-average	0.018681890119617288	2020-01-30T21:22:15.077Z
serverLoad-value	0.034287804878048785	2020-01-30T21:22:15.077Z
txTimeInQueue-average	0.5020714285714285	2020-01-30T21:22:15.077Z
txInjected-average	0.046511627906976744	2020-01-30T21:22:16.079Z
txInjected-total	2	2020-01-30T21:22:16.079Z
txApplied-average	0.046511627906976744	2020-01-30T21:22:16.079Z
txApplied-total	2	2020-01-30T21:22:16.079Z
txRejected-average	0	2020-01-30T21:22:16.079Z
txRejected-total	0	2020-01-30T21:22:16.079Z
txExpired-average	0	2020-01-30T21:22:16.079Z
txExpired-total	0	2020-01-30T21:22:16.079Z
txProcessed-average	0.046511627906976744	2020-01-30T21:22:16.079Z
txProcessed-total	2	2020-01-30T21:22:16.079Z
queueLength-average	0.32558139534883723	2020-01-30T21:22:16.079Z
queueLength-value	0	2020-01-30T21:22:16.079Z
serverLoad-average	0.019025832874310575	2020-01-30T21:22:16.079Z
serverLoad-value	0.03347142857142857	2020-01-30T21:22:16.079Z
txTimeInQueue-average	0.4903953488372093	2020-01-30T21:22:16.079Z
txInjected-average	0.045454545454545456	2020-01-30T21:22:17.080Z
txInjected-total	2	2020-01-30T21:22:17.080Z
txApplied-average	0.045454545454545456	2020-01-30T21:22:17.080Z
txApplied-total	2	2020-01-30T21:22:17.080Z
txRejected-average	0	2020-01-30T21:22:17.080Z
txRejected-total	0	2020-01-30T21:22:17.080Z
txExpired-average	0	2020-01-30T21:22:17.080Z
txExpired-total	0	2020-01-30T21:22:17.080Z
txProcessed-average	0.045454545454545456	2020-01-30T21:22:17.080Z
txProcessed-total	2	2020-01-30T21:22:17.080Z
queueLength-average	0.3181818181818182	2020-01-30T21:22:17.080Z
queueLength-value	0	2020-01-30T21:22:17.080Z
serverLoad-average	0.019336450837526557	2020-01-30T21:22:17.080Z
serverLoad-value	0.032693023255813955	2020-01-30T21:22:17.080Z
txTimeInQueue-average	0.47925	2020-01-30T21:22:17.080Z
txInjected-average	0.044444444444444446	2020-01-30T21:22:18.079Z
txInjected-total	2	2020-01-30T21:22:18.079Z
txApplied-average	0.044444444444444446	2020-01-30T21:22:18.079Z
txApplied-total	2	2020-01-30T21:22:18.079Z
txRejected-average	0	2020-01-30T21:22:18.079Z
txRejected-total	0	2020-01-30T21:22:18.079Z
txExpired-average	0	2020-01-30T21:22:18.079Z
txExpired-total	0	2020-01-30T21:22:18.079Z
txProcessed-average	0.044444444444444446	2020-01-30T21:22:18.079Z
txProcessed-total	2	2020-01-30T21:22:18.079Z
queueLength-average	0.3111111111111111	2020-01-30T21:22:18.079Z
queueLength-value	0	2020-01-30T21:22:18.079Z
serverLoad-average	0.019616751930025968	2020-01-30T21:22:18.079Z
serverLoad-value	0.03195	2020-01-30T21:22:18.079Z
txTimeInQueue-average	0.4686	2020-01-30T21:22:18.079Z
txInjected-average	0.043478260869565216	2020-01-30T21:22:19.081Z
txInjected-total	2	2020-01-30T21:22:19.081Z
txApplied-average	0.043478260869565216	2020-01-30T21:22:19.081Z
txApplied-total	2	2020-01-30T21:22:19.081Z
txRejected-average	0	2020-01-30T21:22:19.081Z
txRejected-total	0	2020-01-30T21:22:19.081Z
txExpired-average	0	2020-01-30T21:22:19.081Z
txExpired-total	0	2020-01-30T21:22:19.081Z
txProcessed-average	0.043478260869565216	2020-01-30T21:22:19.081Z
txProcessed-total	2	2020-01-30T21:22:19.081Z
queueLength-average	0.30434782608695654	2020-01-30T21:22:19.081Z
queueLength-value	0	2020-01-30T21:22:19.081Z
serverLoad-average	0.01986943123589497	2020-01-30T21:22:19.081Z
serverLoad-value	0.03124	2020-01-30T21:22:19.081Z
txTimeInQueue-average	0.4584130434782609	2020-01-30T21:22:19.081Z
txInjected-average	0.0425531914893617	2020-01-30T21:22:20.082Z
txInjected-total	2	2020-01-30T21:22:20.082Z
txApplied-average	0.0425531914893617	2020-01-30T21:22:20.082Z
txApplied-total	2	2020-01-30T21:22:20.082Z
txRejected-average	0	2020-01-30T21:22:20.082Z
txRejected-total	0	2020-01-30T21:22:20.082Z
txExpired-average	0	2020-01-30T21:22:20.082Z
txExpired-total	0	2020-01-30T21:22:20.082Z
txProcessed-average	0.0425531914893617	2020-01-30T21:22:20.082Z
txProcessed-total	2	2020-01-30T21:22:20.082Z
queueLength-average	0.2978723404255319	2020-01-30T21:22:20.082Z
queueLength-value	0	2020-01-30T21:22:20.082Z
serverLoad-average	0.02009690864715715	2020-01-30T21:22:20.082Z
serverLoad-value	0.030560869565217395	2020-01-30T21:22:20.082Z
txTimeInQueue-average	0.44865957446808513	2020-01-30T21:22:20.082Z
txInjected-average	0.041666666666666664	2020-01-30T21:22:21.082Z
txInjected-total	2	2020-01-30T21:22:21.082Z
txApplied-average	0.041666666666666664	2020-01-30T21:22:21.082Z
txApplied-total	2	2020-01-30T21:22:21.082Z
txRejected-average	0	2020-01-30T21:22:21.082Z
txRejected-total	0	2020-01-30T21:22:21.082Z
txExpired-average	0	2020-01-30T21:22:21.082Z
txExpired-total	0	2020-01-30T21:22:21.082Z
txProcessed-average	0.041666666666666664	2020-01-30T21:22:21.082Z
txProcessed-total	2	2020-01-30T21:22:21.082Z
queueLength-average	0.2916666666666667	2020-01-30T21:22:21.082Z
queueLength-value	0	2020-01-30T21:22:21.082Z
serverLoad-average	0.020301361348213715	2020-01-30T21:22:21.082Z
serverLoad-value	0.02991063829787234	2020-01-30T21:22:21.082Z
txTimeInQueue-average	0.4393125	2020-01-30T21:22:21.082Z
txInjected-average	0.04081632653061224	2020-01-30T21:22:22.082Z
txInjected-total	2	2020-01-30T21:22:22.082Z
txApplied-average	0.04081632653061224	2020-01-30T21:22:22.082Z
txApplied-total	2	2020-01-30T21:22:22.082Z
txRejected-average	0	2020-01-30T21:22:22.082Z
txRejected-total	0	2020-01-30T21:22:22.082Z
txExpired-average	0	2020-01-30T21:22:22.082Z
txExpired-total	0	2020-01-30T21:22:22.082Z
txProcessed-average	0.04081632653061224	2020-01-30T21:22:22.082Z
txProcessed-total	2	2020-01-30T21:22:22.082Z
queueLength-average	0.2857142857142857	2020-01-30T21:22:22.082Z
queueLength-value	0	2020-01-30T21:22:22.082Z
serverLoad-average	0.020484751932944047	2020-01-30T21:22:22.082Z
serverLoad-value	0.0292875	2020-01-30T21:22:22.082Z
txTimeInQueue-average	0.43034693877551017	2020-01-30T21:22:22.082Z
txInjected-average	0.04	2020-01-30T21:22:23.082Z
txInjected-total	2	2020-01-30T21:22:23.082Z
txApplied-average	0.04	2020-01-30T21:22:23.082Z
txApplied-total	2	2020-01-30T21:22:23.082Z
txRejected-average	0	2020-01-30T21:22:23.082Z
txRejected-total	0	2020-01-30T21:22:23.082Z
txExpired-average	0	2020-01-30T21:22:23.082Z
txExpired-total	0	2020-01-30T21:22:23.082Z
txProcessed-average	0.04	2020-01-30T21:22:23.082Z
txProcessed-total	2	2020-01-30T21:22:23.082Z
queueLength-average	0.28	2020-01-30T21:22:23.082Z
queueLength-value	0	2020-01-30T21:22:23.082Z
serverLoad-average	0.020648852812652514	2020-01-30T21:22:23.082Z
serverLoad-value	0.028689795918367345	2020-01-30T21:22:23.082Z
txTimeInQueue-average	0.42174	2020-01-30T21:22:23.082Z
txInjected-average	0.0392156862745098	2020-01-30T21:22:24.082Z
txInjected-total	2	2020-01-30T21:22:24.082Z
txApplied-average	0.0392156862745098	2020-01-30T21:22:24.082Z
txApplied-total	2	2020-01-30T21:22:24.082Z
txRejected-average	0	2020-01-30T21:22:24.082Z
txRejected-total	0	2020-01-30T21:22:24.082Z
txExpired-average	0	2020-01-30T21:22:24.082Z
txExpired-total	0	2020-01-30T21:22:24.082Z
txProcessed-average	0.0392156862745098	2020-01-30T21:22:24.082Z
txProcessed-total	2	2020-01-30T21:22:24.082Z
queueLength-average	0.27450980392156865	2020-01-30T21:22:24.082Z
queueLength-value	0	2020-01-30T21:22:24.082Z
serverLoad-average	0.02079526746338482	2020-01-30T21:22:24.082Z
serverLoad-value	0.028116	2020-01-30T21:22:24.082Z
txTimeInQueue-average	0.41347058823529415	2020-01-30T21:22:24.082Z
txInjected-average	0.038461538461538464	2020-01-30T21:22:25.082Z
txInjected-total	2	2020-01-30T21:22:25.082Z
txApplied-average	0.038461538461538464	2020-01-30T21:22:25.082Z
txApplied-total	2	2020-01-30T21:22:25.082Z
txRejected-average	0	2020-01-30T21:22:25.082Z
txRejected-total	0	2020-01-30T21:22:25.082Z
txExpired-average	0	2020-01-30T21:22:25.082Z
txExpired-total	0	2020-01-30T21:22:25.082Z
txProcessed-average	0.038461538461538464	2020-01-30T21:22:25.082Z
txProcessed-total	2	2020-01-30T21:22:25.082Z
queueLength-average	0.2692307692307692	2020-01-30T21:22:25.082Z
queueLength-value	0	2020-01-30T21:22:25.082Z
serverLoad-average	0.0209254489714419	2020-01-30T21:22:25.082Z
serverLoad-value	0.027564705882352943	2020-01-30T21:22:25.082Z
txTimeInQueue-average	0.4055192307692308	2020-01-30T21:22:25.082Z
txInjected-average	0.03773584905660377	2020-01-30T21:22:26.082Z
txInjected-total	2	2020-01-30T21:22:26.082Z
txApplied-average	0.03773584905660377	2020-01-30T21:22:26.082Z
txApplied-total	2	2020-01-30T21:22:26.082Z
txRejected-average	0	2020-01-30T21:22:26.082Z
txRejected-total	0	2020-01-30T21:22:26.082Z
txExpired-average	0	2020-01-30T21:22:26.082Z
txExpired-total	0	2020-01-30T21:22:26.082Z
txProcessed-average	0.03773584905660377	2020-01-30T21:22:26.082Z
txProcessed-total	2	2020-01-30T21:22:26.082Z
queueLength-average	0.2641509433962264	2020-01-30T21:22:26.082Z
queueLength-value	0	2020-01-30T21:22:26.082Z
serverLoad-average	0.021040716262256492	2020-01-30T21:22:26.082Z
serverLoad-value	0.027034615384615386	2020-01-30T21:22:26.082Z
txTimeInQueue-average	0.3978679245283019	2020-01-30T21:22:26.082Z
txInjected-average	0.037037037037037035	2020-01-30T21:22:27.082Z
txInjected-total	2	2020-01-30T21:22:27.082Z
txApplied-average	0.037037037037037035	2020-01-30T21:22:27.082Z
txApplied-total	2	2020-01-30T21:22:27.082Z
txRejected-average	0	2020-01-30T21:22:27.082Z
txRejected-total	0	2020-01-30T21:22:27.082Z
txExpired-average	0	2020-01-30T21:22:27.082Z
txExpired-total	0	2020-01-30T21:22:27.082Z
txProcessed-average	0.037037037037037035	2020-01-30T21:22:27.082Z
txProcessed-total	2	2020-01-30T21:22:27.082Z
queueLength-average	0.25925925925925924	2020-01-30T21:22:27.082Z
queueLength-value	0	2020-01-30T21:22:27.082Z
serverLoad-average	0.021142268337064465	2020-01-30T21:22:27.082Z
serverLoad-value	0.026524528301886792	2020-01-30T21:22:27.082Z
txTimeInQueue-average	0.3905	2020-01-30T21:22:27.082Z
txInjected-average	0.03636363636363636	2020-01-30T21:22:28.083Z
txInjected-total	2	2020-01-30T21:22:28.083Z
txApplied-average	0.03636363636363636	2020-01-30T21:22:28.083Z
txApplied-total	2	2020-01-30T21:22:28.083Z
txRejected-average	0	2020-01-30T21:22:28.083Z
txRejected-total	0	2020-01-30T21:22:28.083Z
txExpired-average	0	2020-01-30T21:22:28.083Z
txExpired-total	0	2020-01-30T21:22:28.083Z
txProcessed-average	0.03636363636363636	2020-01-30T21:22:28.083Z
txProcessed-total	2	2020-01-30T21:22:28.083Z
queueLength-average	0.2545454545454545	2020-01-30T21:22:28.083Z
queueLength-value	0	2020-01-30T21:22:28.083Z
serverLoad-average	0.02123119679154208	2020-01-30T21:22:28.083Z
serverLoad-value	0.026033333333333335	2020-01-30T21:22:28.083Z
txTimeInQueue-average	0.38339999999999996	2020-01-30T21:22:28.083Z
txInjected-average	0.03571428571428571	2020-01-30T21:22:29.084Z
txInjected-total	2	2020-01-30T21:22:29.084Z
txApplied-average	0.03571428571428571	2020-01-30T21:22:29.084Z
txApplied-total	2	2020-01-30T21:22:29.084Z
txRejected-average	0	2020-01-30T21:22:29.084Z
txRejected-total	0	2020-01-30T21:22:29.084Z
txExpired-average	0	2020-01-30T21:22:29.084Z
txExpired-total	0	2020-01-30T21:22:29.084Z
txProcessed-average	0.03571428571428571	2020-01-30T21:22:29.084Z
txProcessed-total	2	2020-01-30T21:22:29.084Z
queueLength-average	0.25	2020-01-30T21:22:29.084Z
queueLength-value	0	2020-01-30T21:22:29.084Z
serverLoad-average	0.021308496848835973	2020-01-30T21:22:29.084Z
serverLoad-value	0.025559999999999996	2020-01-30T21:22:29.084Z
txTimeInQueue-average	0.37655357142857143	2020-01-30T21:22:29.084Z
txInjected-average	0.03508771929824561	2020-01-30T21:22:30.085Z
txInjected-total	2	2020-01-30T21:22:30.085Z
txApplied-average	0.03508771929824561	2020-01-30T21:22:30.085Z
txApplied-total	2	2020-01-30T21:22:30.085Z
txRejected-average	0	2020-01-30T21:22:30.085Z
txRejected-total	0	2020-01-30T21:22:30.085Z
txExpired-average	0	2020-01-30T21:22:30.085Z
txExpired-total	0	2020-01-30T21:22:30.085Z
txProcessed-average	0.03508771929824561	2020-01-30T21:22:30.085Z
txProcessed-total	2	2020-01-30T21:22:30.085Z
queueLength-average	0.24561403508771928	2020-01-30T21:22:30.085Z
queueLength-value	0	2020-01-30T21:22:30.085Z
serverLoad-average	0.021375077104620804	2020-01-30T21:22:30.085Z
serverLoad-value	0.02510357142857143	2020-01-30T21:22:30.085Z
txTimeInQueue-average	0.36994736842105264	2020-01-30T21:22:30.085Z
txInjected-average	0.034482758620689655	2020-01-30T21:22:31.085Z
txInjected-total	2	2020-01-30T21:22:31.085Z
txApplied-average	0.034482758620689655	2020-01-30T21:22:31.085Z
txApplied-total	2	2020-01-30T21:22:31.085Z
txRejected-average	0	2020-01-30T21:22:31.085Z
txRejected-total	0	2020-01-30T21:22:31.085Z
txExpired-average	0	2020-01-30T21:22:31.085Z
txExpired-total	0	2020-01-30T21:22:31.085Z
txProcessed-average	0.034482758620689655	2020-01-30T21:22:31.085Z
txProcessed-total	2	2020-01-30T21:22:31.085Z
queueLength-average	0.2413793103448276	2020-01-30T21:22:31.085Z
queueLength-value	0	2020-01-30T21:22:31.085Z
serverLoad-average	0.021431768152726256	2020-01-30T21:22:31.085Z
serverLoad-value	0.02466315789473684	2020-01-30T21:22:31.085Z
txTimeInQueue-average	0.3635689655172414	2020-01-30T21:22:31.085Z
txInjected-average	0.03389830508474576	2020-01-30T21:22:32.085Z
txInjected-total	2	2020-01-30T21:22:32.085Z
txApplied-average	0.03389830508474576	2020-01-30T21:22:32.085Z
txApplied-total	2	2020-01-30T21:22:32.085Z
txRejected-average	0	2020-01-30T21:22:32.085Z
txRejected-total	0	2020-01-30T21:22:32.085Z
txExpired-average	0	2020-01-30T21:22:32.085Z
txExpired-total	0	2020-01-30T21:22:32.085Z
txProcessed-average	0.03389830508474576	2020-01-30T21:22:32.085Z
txProcessed-total	2	2020-01-30T21:22:32.085Z
queueLength-average	0.23728813559322035	2020-01-30T21:22:32.085Z
queueLength-value	0	2020-01-30T21:22:32.085Z
serverLoad-average	0.02147933023546789	2020-01-30T21:22:32.085Z
serverLoad-value	0.024237931034482758	2020-01-30T21:22:32.085Z
txTimeInQueue-average	0.35740677966101697	2020-01-30T21:22:32.085Z
txInjected-average	0.03333333333333333	2020-01-30T21:22:33.086Z
txInjected-total	2	2020-01-30T21:22:33.086Z
txApplied-average	0.03333333333333333	2020-01-30T21:22:33.086Z
txApplied-total	2	2020-01-30T21:22:33.086Z
txRejected-average	0	2020-01-30T21:22:33.086Z
txRejected-total	0	2020-01-30T21:22:33.086Z
txExpired-average	0	2020-01-30T21:22:33.086Z
txExpired-total	0	2020-01-30T21:22:33.086Z
txProcessed-average	0.03333333333333333	2020-01-30T21:22:33.086Z
txProcessed-total	2	2020-01-30T21:22:33.086Z
queueLength-average	0.23333333333333334	2020-01-30T21:22:33.086Z
queueLength-value	0	2020-01-30T21:22:33.086Z
serverLoad-average	0.021518460042277886	2020-01-30T21:22:33.086Z
serverLoad-value	0.023827118644067797	2020-01-30T21:22:33.086Z
txTimeInQueue-average	0.35145	2020-01-30T21:22:33.086Z
txInjected-average	0.03333333333333333	2020-01-30T21:22:34.087Z
txInjected-total	2	2020-01-30T21:22:34.087Z
txApplied-average	0.03333333333333333	2020-01-30T21:22:34.087Z
txApplied-total	2	2020-01-30T21:22:34.087Z
txRejected-average	0	2020-01-30T21:22:34.087Z
txRejected-total	0	2020-01-30T21:22:34.087Z
txExpired-average	0	2020-01-30T21:22:34.087Z
txExpired-total	0	2020-01-30T21:22:34.087Z
txProcessed-average	0.03333333333333333	2020-01-30T21:22:34.087Z
txProcessed-total	2	2020-01-30T21:22:34.087Z
queueLength-average	0.23333333333333334	2020-01-30T21:22:34.087Z
queueLength-value	0	2020-01-30T21:22:34.087Z
serverLoad-average	0.021908960042277888	2020-01-30T21:22:34.087Z
serverLoad-value	0.02343	2020-01-30T21:22:34.087Z
txTimeInQueue-average	0.35145	2020-01-30T21:22:34.087Z
txInjected-average	0.03333333333333333	2020-01-30T21:22:35.088Z
txInjected-total	2	2020-01-30T21:22:35.088Z
txApplied-average	0.03333333333333333	2020-01-30T21:22:35.088Z
txApplied-total	2	2020-01-30T21:22:35.088Z
txRejected-average	0	2020-01-30T21:22:35.088Z
txRejected-total	0	2020-01-30T21:22:35.088Z
txExpired-average	0	2020-01-30T21:22:35.088Z
txExpired-total	0	2020-01-30T21:22:35.088Z
txProcessed-average	0.03333333333333333	2020-01-30T21:22:35.088Z
txProcessed-total	2	2020-01-30T21:22:35.088Z
queueLength-average	0.23333333333333334	2020-01-30T21:22:35.088Z
queueLength-value	0	2020-01-30T21:22:35.088Z
serverLoad-average	0.022299460042277886	2020-01-30T21:22:35.088Z
serverLoad-value	0.02343	2020-01-30T21:22:35.088Z
txTimeInQueue-average	0.35145	2020-01-30T21:22:35.088Z
txInjected-average	0.03333333333333333	2020-01-30T21:22:36.089Z
txInjected-total	2	2020-01-30T21:22:36.089Z
txApplied-average	0.03333333333333333	2020-01-30T21:22:36.089Z
txApplied-total	2	2020-01-30T21:22:36.089Z
txRejected-average	0	2020-01-30T21:22:36.089Z
txRejected-total	0	2020-01-30T21:22:36.089Z
txExpired-average	0	2020-01-30T21:22:36.089Z
txExpired-total	0	2020-01-30T21:22:36.089Z
txProcessed-average	0.03333333333333333	2020-01-30T21:22:36.089Z
txProcessed-total	2	2020-01-30T21:22:36.089Z
queueLength-average	0.23333333333333334	2020-01-30T21:22:36.089Z
queueLength-value	0	2020-01-30T21:22:36.089Z
serverLoad-average	0.022689960042277888	2020-01-30T21:22:36.089Z
serverLoad-value	0.02343	2020-01-30T21:22:36.089Z
txTimeInQueue-average	0.35145	2020-01-30T21:22:36.089Z
txInjected-average	0.03333333333333333	2020-01-30T21:22:37.090Z
txInjected-total	2	2020-01-30T21:22:37.090Z
txApplied-average	0.03333333333333333	2020-01-30T21:22:37.090Z
txApplied-total	2	2020-01-30T21:22:37.090Z
txRejected-average	0	2020-01-30T21:22:37.090Z
txRejected-total	0	2020-01-30T21:22:37.090Z
txExpired-average	0	2020-01-30T21:22:37.090Z
txExpired-total	0	2020-01-30T21:22:37.090Z
txProcessed-average	0.03333333333333333	2020-01-30T21:22:37.090Z
txProcessed-total	2	2020-01-30T21:22:37.090Z
queueLength-average	0.23333333333333334	2020-01-30T21:22:37.090Z
queueLength-value	0	2020-01-30T21:22:37.090Z
serverLoad-average	0.023080460042277883	2020-01-30T21:22:37.090Z
serverLoad-value	0.02343	2020-01-30T21:22:37.090Z
txTimeInQueue-average	0.35145	2020-01-30T21:22:37.090Z
txInjected-average	0.03333333333333333	2020-01-30T21:22:38.091Z
txInjected-total	2	2020-01-30T21:22:38.091Z
txApplied-average	0.03333333333333333	2020-01-30T21:22:38.091Z
txApplied-total	2	2020-01-30T21:22:38.091Z
txRejected-average	0	2020-01-30T21:22:38.091Z
txRejected-total	0	2020-01-30T21:22:38.091Z
txExpired-average	0	2020-01-30T21:22:38.091Z
txExpired-total	0	2020-01-30T21:22:38.091Z
txProcessed-average	0.03333333333333333	2020-01-30T21:22:38.091Z
txProcessed-total	2	2020-01-30T21:22:38.091Z
queueLength-average	0.23333333333333334	2020-01-30T21:22:38.091Z
queueLength-value	0	2020-01-30T21:22:38.091Z
serverLoad-average	0.023470960042277885	2020-01-30T21:22:38.091Z
serverLoad-value	0.02343	2020-01-30T21:22:38.091Z
txTimeInQueue-average	0.35145	2020-01-30T21:22:38.091Z
txInjected-average	0.03333333333333333	2020-01-30T21:22:39.091Z
txInjected-total	2	2020-01-30T21:22:39.091Z
txApplied-average	0.03333333333333333	2020-01-30T21:22:39.091Z
