Name	Value	Time
txExpired-total	0	2019-12-25T00:47:01.412Z
txProcessed-average	0	2019-12-25T00:47:01.412Z
txProcessed-total	0	2019-12-25T00:47:01.412Z
queueLength-average	0.4	2019-12-25T00:47:01.412Z
queueLength-value	0	2019-12-25T00:47:01.412Z
serverLoad-average	0.11534080555555558	2019-12-25T00:47:01.412Z
serverLoad-value	0.11221666666666667	2019-12-25T00:47:01.412Z
txTimeInQueue-average	0.5610833333333334	2019-12-25T00:47:01.412Z
txInjected-average	0	2019-12-25T00:47:02.412Z
txInjected-total	1	2019-12-25T00:47:02.412Z
txApplied-average	0.06666666666666667	2019-12-25T00:47:02.412Z
txApplied-total	14	2019-12-25T00:47:02.412Z
txRejected-average	0	2019-12-25T00:47:02.412Z
txRejected-total	0	2019-12-25T00:47:02.412Z
txExpired-average	0	2019-12-25T00:47:02.412Z
txExpired-total	0	2019-12-25T00:47:02.412Z
txProcessed-average	0	2019-12-25T00:47:02.412Z
txProcessed-total	0	2019-12-25T00:47:02.412Z
queueLength-average	0.4	2019-12-25T00:47:02.412Z
queueLength-value	0	2019-12-25T00:47:02.412Z
serverLoad-average	0.11630530555555559	2019-12-25T00:47:02.412Z
serverLoad-value	0.11221666666666667	2019-12-25T00:47:02.412Z
txTimeInQueue-average	0.5610833333333334	2019-12-25T00:47:02.412Z
txInjected-average	0	2019-12-25T00:47:03.417Z
txInjected-total	1	2019-12-25T00:47:03.417Z
txApplied-average	0.06666666666666667	2019-12-25T00:47:03.417Z
txApplied-total	14	2019-12-25T00:47:03.417Z
txRejected-average	0	2019-12-25T00:47:03.417Z
txRejected-total	0	2019-12-25T00:47:03.417Z
txExpired-average	0	2019-12-25T00:47:03.417Z
txExpired-total	0	2019-12-25T00:47:03.417Z
txProcessed-average	0	2019-12-25T00:47:03.417Z
txProcessed-total	0	2019-12-25T00:47:03.417Z
queueLength-average	0.4	2019-12-25T00:47:03.417Z
queueLength-value	0	2019-12-25T00:47:03.417Z
serverLoad-average	0.11726980555555558	2019-12-25T00:47:03.417Z
serverLoad-value	0.11221666666666667	2019-12-25T00:47:03.417Z
txTimeInQueue-average	0.5610833333333334	2019-12-25T00:47:03.417Z
txInjected-average	0	2019-12-25T00:47:04.419Z
txInjected-total	1	2019-12-25T00:47:04.419Z
txApplied-average	0.06666666666666667	2019-12-25T00:47:04.419Z
txApplied-total	14	2019-12-25T00:47:04.419Z
txRejected-average	0	2019-12-25T00:47:04.419Z
txRejected-total	0	2019-12-25T00:47:04.419Z
txExpired-average	0	2019-12-25T00:47:04.419Z
txExpired-total	0	2019-12-25T00:47:04.419Z
txProcessed-average	0	2019-12-25T00:47:04.419Z
txProcessed-total	0	2019-12-25T00:47:04.419Z
queueLength-average	0.4	2019-12-25T00:47:04.419Z
queueLength-value	0	2019-12-25T00:47:04.419Z
serverLoad-average	0.11823430555555556	2019-12-25T00:47:04.419Z
serverLoad-value	0.11221666666666667	2019-12-25T00:47:04.419Z
txTimeInQueue-average	0.5610833333333334	2019-12-25T00:47:04.419Z
txInjected-average	0	2019-12-25T00:47:05.423Z
txInjected-total	1	2019-12-25T00:47:05.423Z
txApplied-average	0.06666666666666667	2019-12-25T00:47:05.423Z
txApplied-total	14	2019-12-25T00:47:05.423Z
txRejected-average	0	2019-12-25T00:47:05.423Z
txRejected-total	0	2019-12-25T00:47:05.423Z
txExpired-average	0	2019-12-25T00:47:05.423Z
txExpired-total	0	2019-12-25T00:47:05.423Z
txProcessed-average	0	2019-12-25T00:47:05.423Z
txProcessed-total	0	2019-12-25T00:47:05.423Z
queueLength-average	0.4	2019-12-25T00:47:05.423Z
queueLength-value	0	2019-12-25T00:47:05.423Z
serverLoad-average	0.11919880555555556	2019-12-25T00:47:05.423Z
serverLoad-value	0.11221666666666667	2019-12-25T00:47:05.423Z
txTimeInQueue-average	0.5610833333333334	2019-12-25T00:47:05.423Z
txInjected-average	0	2019-12-25T00:47:06.422Z
txInjected-total	1	2019-12-25T00:47:06.422Z
txApplied-average	0.06666666666666667	2019-12-25T00:47:06.422Z
txApplied-total	14	2019-12-25T00:47:06.422Z
txRejected-average	0	2019-12-25T00:47:06.422Z
txRejected-total	0	2019-12-25T00:47:06.422Z
txExpired-average	0	2019-12-25T00:47:06.422Z
txExpired-total	0	2019-12-25T00:47:06.422Z
txProcessed-average	0	2019-12-25T00:47:06.422Z
txProcessed-total	0	2019-12-25T00:47:06.422Z
queueLength-average	0.4	2019-12-25T00:47:06.422Z
queueLength-value	0	2019-12-25T00:47:06.422Z
serverLoad-average	0.12016330555555556	2019-12-25T00:47:06.422Z
serverLoad-value	0.11221666666666667	2019-12-25T00:47:06.422Z
txTimeInQueue-average	0.5610833333333334	2019-12-25T00:47:06.422Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:07.427Z
txInjected-total	2	2019-12-25T00:47:07.427Z
txApplied-average	0.06666666666666667	2019-12-25T00:47:07.427Z
txApplied-total	14	2019-12-25T00:47:07.427Z
txRejected-average	0	2019-12-25T00:47:07.427Z
txRejected-total	0	2019-12-25T00:47:07.427Z
txExpired-average	0	2019-12-25T00:47:07.427Z
txExpired-total	0	2019-12-25T00:47:07.427Z
txProcessed-average	0	2019-12-25T00:47:07.427Z
txProcessed-total	0	2019-12-25T00:47:07.427Z
queueLength-average	0.36666666666666664	2019-12-25T00:47:07.427Z
queueLength-value	1	2019-12-25T00:47:07.427Z
serverLoad-average	0.12112780555555556	2019-12-25T00:47:07.427Z
serverLoad-value	0.11221666666666667	2019-12-25T00:47:07.427Z
txTimeInQueue-average	0.5636416666666666	2019-12-25T00:47:07.427Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:08.428Z
txInjected-total	2	2019-12-25T00:47:08.428Z
txApplied-average	0.06666666666666667	2019-12-25T00:47:08.428Z
txApplied-total	14	2019-12-25T00:47:08.428Z
txRejected-average	0	2019-12-25T00:47:08.428Z
txRejected-total	0	2019-12-25T00:47:08.428Z
txExpired-average	0	2019-12-25T00:47:08.428Z
txExpired-total	0	2019-12-25T00:47:08.428Z
txProcessed-average	0	2019-12-25T00:47:08.428Z
txProcessed-total	0	2019-12-25T00:47:08.428Z
queueLength-average	0.3333333333333333	2019-12-25T00:47:08.428Z
queueLength-value	1	2019-12-25T00:47:08.428Z
serverLoad-average	0.12208641666666667	2019-12-25T00:47:08.428Z
serverLoad-value	0.11272833333333332	2019-12-25T00:47:08.428Z
txTimeInQueue-average	0.5662166666666667	2019-12-25T00:47:08.428Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:09.431Z
txInjected-total	2	2019-12-25T00:47:09.431Z
txApplied-average	0.06666666666666667	2019-12-25T00:47:09.431Z
txApplied-total	14	2019-12-25T00:47:09.431Z
txRejected-average	0	2019-12-25T00:47:09.431Z
txRejected-total	0	2019-12-25T00:47:09.431Z
txExpired-average	0	2019-12-25T00:47:09.431Z
txExpired-total	0	2019-12-25T00:47:09.431Z
txProcessed-average	0	2019-12-25T00:47:09.431Z
txProcessed-total	0	2019-12-25T00:47:09.431Z
queueLength-average	0.3	2019-12-25T00:47:09.431Z
queueLength-value	1	2019-12-25T00:47:09.431Z
serverLoad-average	0.12298358333333333	2019-12-25T00:47:09.431Z
serverLoad-value	0.11324333333333333	2019-12-25T00:47:09.431Z
txTimeInQueue-average	0.5687916666666666	2019-12-25T00:47:09.431Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:10.432Z
txInjected-total	2	2019-12-25T00:47:10.432Z
txApplied-average	0.06666666666666667	2019-12-25T00:47:10.432Z
txApplied-total	14	2019-12-25T00:47:10.432Z
txRejected-average	0	2019-12-25T00:47:10.432Z
txRejected-total	0	2019-12-25T00:47:10.432Z
txExpired-average	0	2019-12-25T00:47:10.432Z
txExpired-total	0	2019-12-25T00:47:10.432Z
txProcessed-average	0	2019-12-25T00:47:10.432Z
txProcessed-total	0	2019-12-25T00:47:10.432Z
queueLength-average	0.26666666666666666	2019-12-25T00:47:10.432Z
queueLength-value	1	2019-12-25T00:47:10.432Z
serverLoad-average	0.12376358333333332	2019-12-25T00:47:10.432Z
serverLoad-value	0.11375833333333332	2019-12-25T00:47:10.432Z
txTimeInQueue-average	0.5713666666666667	2019-12-25T00:47:10.432Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:11.434Z
txInjected-total	2	2019-12-25T00:47:11.434Z
txApplied-average	0.06666666666666667	2019-12-25T00:47:11.434Z
txApplied-total	14	2019-12-25T00:47:11.434Z
txRejected-average	0	2019-12-25T00:47:11.434Z
txRejected-total	0	2019-12-25T00:47:11.434Z
txExpired-average	0	2019-12-25T00:47:11.434Z
txExpired-total	0	2019-12-25T00:47:11.434Z
txProcessed-average	0	2019-12-25T00:47:11.434Z
txProcessed-total	0	2019-12-25T00:47:11.434Z
queueLength-average	0.23333333333333334	2019-12-25T00:47:11.434Z
queueLength-value	1	2019-12-25T00:47:11.434Z
serverLoad-average	0.1243708611111111	2019-12-25T00:47:11.434Z
serverLoad-value	0.11427333333333334	2019-12-25T00:47:11.434Z
txTimeInQueue-average	0.5738916666666667	2019-12-25T00:47:11.434Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:12.437Z
txInjected-total	2	2019-12-25T00:47:12.437Z
txApplied-average	0.06666666666666667	2019-12-25T00:47:12.437Z
txApplied-total	14	2019-12-25T00:47:12.437Z
txRejected-average	0	2019-12-25T00:47:12.437Z
txRejected-total	0	2019-12-25T00:47:12.437Z
txExpired-average	0	2019-12-25T00:47:12.437Z
txExpired-total	0	2019-12-25T00:47:12.437Z
txProcessed-average	0	2019-12-25T00:47:12.437Z
txProcessed-total	0	2019-12-25T00:47:12.437Z
queueLength-average	0.2	2019-12-25T00:47:12.437Z
queueLength-value	1	2019-12-25T00:47:12.437Z
serverLoad-average	0.12474941666666667	2019-12-25T00:47:12.437Z
serverLoad-value	0.11477833333333334	2019-12-25T00:47:12.437Z
txTimeInQueue-average	0.5764333333333332	2019-12-25T00:47:12.437Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:13.440Z
txInjected-total	2	2019-12-25T00:47:13.440Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:13.440Z
txApplied-total	15	2019-12-25T00:47:13.440Z
txRejected-average	0	2019-12-25T00:47:13.440Z
txRejected-total	0	2019-12-25T00:47:13.440Z
txExpired-average	0	2019-12-25T00:47:13.440Z
txExpired-total	0	2019-12-25T00:47:13.440Z
txProcessed-average	0	2019-12-25T00:47:13.440Z
txProcessed-total	0	2019-12-25T00:47:13.440Z
queueLength-average	0.2	2019-12-25T00:47:13.440Z
queueLength-value	0	2019-12-25T00:47:13.440Z
serverLoad-average	0.12484363888888889	2019-12-25T00:47:13.440Z
serverLoad-value	0.11528666666666665	2019-12-25T00:47:13.440Z
txTimeInQueue-average	0.5764333333333332	2019-12-25T00:47:13.440Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:14.440Z
txInjected-total	2	2019-12-25T00:47:14.440Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:14.440Z
txApplied-total	15	2019-12-25T00:47:14.440Z
txRejected-average	0	2019-12-25T00:47:14.440Z
txRejected-total	0	2019-12-25T00:47:14.440Z
txExpired-average	0	2019-12-25T00:47:14.440Z
txExpired-total	0	2019-12-25T00:47:14.440Z
txProcessed-average	0	2019-12-25T00:47:14.440Z
txProcessed-total	0	2019-12-25T00:47:14.440Z
queueLength-average	0.2	2019-12-25T00:47:14.440Z
queueLength-value	0	2019-12-25T00:47:14.440Z
serverLoad-average	0.1249378611111111	2019-12-25T00:47:14.440Z
serverLoad-value	0.11528666666666665	2019-12-25T00:47:14.440Z
txTimeInQueue-average	0.5764333333333332	2019-12-25T00:47:14.440Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:15.441Z
txInjected-total	2	2019-12-25T00:47:15.441Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:15.441Z
txApplied-total	15	2019-12-25T00:47:15.441Z
txRejected-average	0	2019-12-25T00:47:15.441Z
txRejected-total	0	2019-12-25T00:47:15.441Z
txExpired-average	0	2019-12-25T00:47:15.441Z
txExpired-total	0	2019-12-25T00:47:15.441Z
txProcessed-average	0	2019-12-25T00:47:15.441Z
txProcessed-total	0	2019-12-25T00:47:15.441Z
queueLength-average	0.2	2019-12-25T00:47:15.441Z
queueLength-value	0	2019-12-25T00:47:15.441Z
serverLoad-average	0.12503208333333332	2019-12-25T00:47:15.441Z
serverLoad-value	0.11528666666666665	2019-12-25T00:47:15.441Z
txTimeInQueue-average	0.5764333333333332	2019-12-25T00:47:15.441Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:16.445Z
txInjected-total	2	2019-12-25T00:47:16.445Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:16.445Z
txApplied-total	15	2019-12-25T00:47:16.445Z
txRejected-average	0	2019-12-25T00:47:16.445Z
txRejected-total	0	2019-12-25T00:47:16.445Z
txExpired-average	0	2019-12-25T00:47:16.445Z
txExpired-total	0	2019-12-25T00:47:16.445Z
txProcessed-average	0	2019-12-25T00:47:16.445Z
txProcessed-total	0	2019-12-25T00:47:16.445Z
queueLength-average	0.2	2019-12-25T00:47:16.445Z
queueLength-value	0	2019-12-25T00:47:16.445Z
serverLoad-average	0.1251263055555555	2019-12-25T00:47:16.445Z
serverLoad-value	0.11528666666666665	2019-12-25T00:47:16.445Z
txTimeInQueue-average	0.5764333333333332	2019-12-25T00:47:16.445Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:17.446Z
txInjected-total	2	2019-12-25T00:47:17.446Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:17.446Z
txApplied-total	15	2019-12-25T00:47:17.446Z
txRejected-average	0	2019-12-25T00:47:17.446Z
txRejected-total	0	2019-12-25T00:47:17.446Z
txExpired-average	0	2019-12-25T00:47:17.446Z
txExpired-total	0	2019-12-25T00:47:17.446Z
txProcessed-average	0	2019-12-25T00:47:17.446Z
txProcessed-total	0	2019-12-25T00:47:17.446Z
queueLength-average	0.2	2019-12-25T00:47:17.446Z
queueLength-value	0	2019-12-25T00:47:17.446Z
serverLoad-average	0.12522052777777773	2019-12-25T00:47:17.446Z
serverLoad-value	0.11528666666666665	2019-12-25T00:47:17.446Z
txTimeInQueue-average	0.5764333333333332	2019-12-25T00:47:17.446Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:18.447Z
txInjected-total	2	2019-12-25T00:47:18.447Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:18.447Z
txApplied-total	15	2019-12-25T00:47:18.447Z
txRejected-average	0	2019-12-25T00:47:18.447Z
txRejected-total	0	2019-12-25T00:47:18.447Z
txExpired-average	0	2019-12-25T00:47:18.447Z
txExpired-total	0	2019-12-25T00:47:18.447Z
txProcessed-average	0	2019-12-25T00:47:18.447Z
txProcessed-total	0	2019-12-25T00:47:18.447Z
queueLength-average	0.2	2019-12-25T00:47:18.447Z
queueLength-value	0	2019-12-25T00:47:18.447Z
serverLoad-average	0.12531474999999995	2019-12-25T00:47:18.447Z
serverLoad-value	0.11528666666666665	2019-12-25T00:47:18.447Z
txTimeInQueue-average	0.5764333333333332	2019-12-25T00:47:18.447Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:19.449Z
txInjected-total	2	2019-12-25T00:47:19.449Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:19.449Z
txApplied-total	15	2019-12-25T00:47:19.449Z
txRejected-average	0	2019-12-25T00:47:19.449Z
txRejected-total	0	2019-12-25T00:47:19.449Z
txExpired-average	0	2019-12-25T00:47:19.449Z
txExpired-total	0	2019-12-25T00:47:19.449Z
txProcessed-average	0	2019-12-25T00:47:19.449Z
txProcessed-total	0	2019-12-25T00:47:19.449Z
queueLength-average	0.2	2019-12-25T00:47:19.449Z
queueLength-value	0	2019-12-25T00:47:19.449Z
serverLoad-average	0.12540897222222216	2019-12-25T00:47:19.449Z
serverLoad-value	0.11528666666666665	2019-12-25T00:47:19.449Z
txTimeInQueue-average	0.5764333333333332	2019-12-25T00:47:19.449Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:20.453Z
txInjected-total	2	2019-12-25T00:47:20.453Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:20.453Z
txApplied-total	15	2019-12-25T00:47:20.453Z
txRejected-average	0	2019-12-25T00:47:20.453Z
txRejected-total	0	2019-12-25T00:47:20.453Z
txExpired-average	0	2019-12-25T00:47:20.453Z
txExpired-total	0	2019-12-25T00:47:20.453Z
txProcessed-average	0	2019-12-25T00:47:20.453Z
txProcessed-total	0	2019-12-25T00:47:20.453Z
queueLength-average	0.2	2019-12-25T00:47:20.453Z
queueLength-value	0	2019-12-25T00:47:20.453Z
serverLoad-average	0.12550319444444438	2019-12-25T00:47:20.453Z
serverLoad-value	0.11528666666666665	2019-12-25T00:47:20.453Z
txTimeInQueue-average	0.5764333333333332	2019-12-25T00:47:20.453Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:21.460Z
txInjected-total	2	2019-12-25T00:47:21.460Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:21.460Z
txApplied-total	15	2019-12-25T00:47:21.460Z
txRejected-average	0	2019-12-25T00:47:21.460Z
txRejected-total	0	2019-12-25T00:47:21.460Z
txExpired-average	0	2019-12-25T00:47:21.460Z
txExpired-total	0	2019-12-25T00:47:21.460Z
txProcessed-average	0	2019-12-25T00:47:21.460Z
txProcessed-total	0	2019-12-25T00:47:21.460Z
queueLength-average	0.2	2019-12-25T00:47:21.460Z
queueLength-value	0	2019-12-25T00:47:21.460Z
serverLoad-average	0.1255974166666666	2019-12-25T00:47:21.460Z
serverLoad-value	0.11528666666666665	2019-12-25T00:47:21.460Z
txTimeInQueue-average	0.5764333333333332	2019-12-25T00:47:21.460Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:22.462Z
txInjected-total	2	2019-12-25T00:47:22.462Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:22.462Z
txApplied-total	15	2019-12-25T00:47:22.462Z
txRejected-average	0	2019-12-25T00:47:22.462Z
txRejected-total	0	2019-12-25T00:47:22.462Z
txExpired-average	0	2019-12-25T00:47:22.462Z
txExpired-total	0	2019-12-25T00:47:22.462Z
txProcessed-average	0	2019-12-25T00:47:22.462Z
txProcessed-total	0	2019-12-25T00:47:22.462Z
queueLength-average	0.2	2019-12-25T00:47:22.462Z
queueLength-value	0	2019-12-25T00:47:22.462Z
serverLoad-average	0.12569163888888882	2019-12-25T00:47:22.462Z
serverLoad-value	0.11528666666666665	2019-12-25T00:47:22.462Z
txTimeInQueue-average	0.5764333333333332	2019-12-25T00:47:22.462Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:23.467Z
txInjected-total	2	2019-12-25T00:47:23.467Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:23.467Z
txApplied-total	15	2019-12-25T00:47:23.467Z
txRejected-average	0	2019-12-25T00:47:23.467Z
txRejected-total	0	2019-12-25T00:47:23.467Z
txExpired-average	0	2019-12-25T00:47:23.467Z
txExpired-total	0	2019-12-25T00:47:23.467Z
txProcessed-average	0	2019-12-25T00:47:23.467Z
txProcessed-total	0	2019-12-25T00:47:23.467Z
queueLength-average	0.2	2019-12-25T00:47:23.467Z
queueLength-value	0	2019-12-25T00:47:23.467Z
serverLoad-average	0.12578586111111104	2019-12-25T00:47:23.467Z
serverLoad-value	0.11528666666666665	2019-12-25T00:47:23.467Z
txTimeInQueue-average	0.5764333333333332	2019-12-25T00:47:23.467Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:24.468Z
txInjected-total	2	2019-12-25T00:47:24.468Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:24.468Z
txApplied-total	15	2019-12-25T00:47:24.468Z
txRejected-average	0	2019-12-25T00:47:24.468Z
txRejected-total	0	2019-12-25T00:47:24.468Z
txExpired-average	0	2019-12-25T00:47:24.468Z
txExpired-total	0	2019-12-25T00:47:24.468Z
txProcessed-average	0	2019-12-25T00:47:24.468Z
txProcessed-total	0	2019-12-25T00:47:24.468Z
queueLength-average	0.2	2019-12-25T00:47:24.468Z
queueLength-value	0	2019-12-25T00:47:24.468Z
serverLoad-average	0.12588008333333325	2019-12-25T00:47:24.468Z
serverLoad-value	0.11528666666666665	2019-12-25T00:47:24.468Z
txTimeInQueue-average	0.5764333333333332	2019-12-25T00:47:24.468Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:25.469Z
txInjected-total	2	2019-12-25T00:47:25.469Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:25.469Z
txApplied-total	15	2019-12-25T00:47:25.469Z
txRejected-average	0	2019-12-25T00:47:25.469Z
txRejected-total	0	2019-12-25T00:47:25.469Z
txExpired-average	0	2019-12-25T00:47:25.469Z
txExpired-total	0	2019-12-25T00:47:25.469Z
txProcessed-average	0	2019-12-25T00:47:25.469Z
txProcessed-total	0	2019-12-25T00:47:25.469Z
queueLength-average	0.2	2019-12-25T00:47:25.469Z
queueLength-value	0	2019-12-25T00:47:25.469Z
serverLoad-average	0.12597430555555547	2019-12-25T00:47:25.469Z
serverLoad-value	0.11528666666666665	2019-12-25T00:47:25.469Z
txTimeInQueue-average	0.5764333333333332	2019-12-25T00:47:25.469Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:26.476Z
txInjected-total	2	2019-12-25T00:47:26.476Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:26.476Z
txApplied-total	15	2019-12-25T00:47:26.476Z
txRejected-average	0	2019-12-25T00:47:26.476Z
txRejected-total	0	2019-12-25T00:47:26.476Z
txExpired-average	0	2019-12-25T00:47:26.476Z
txExpired-total	0	2019-12-25T00:47:26.476Z
txProcessed-average	0	2019-12-25T00:47:26.476Z
txProcessed-total	0	2019-12-25T00:47:26.476Z
queueLength-average	0.2	2019-12-25T00:47:26.476Z
queueLength-value	0	2019-12-25T00:47:26.476Z
serverLoad-average	0.1260685277777777	2019-12-25T00:47:26.476Z
serverLoad-value	0.11528666666666665	2019-12-25T00:47:26.476Z
txTimeInQueue-average	0.5764333333333332	2019-12-25T00:47:26.476Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:27.481Z
txInjected-total	2	2019-12-25T00:47:27.481Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:27.481Z
txApplied-total	15	2019-12-25T00:47:27.481Z
txRejected-average	0	2019-12-25T00:47:27.481Z
txRejected-total	0	2019-12-25T00:47:27.481Z
txExpired-average	0	2019-12-25T00:47:27.481Z
txExpired-total	0	2019-12-25T00:47:27.481Z
txProcessed-average	0	2019-12-25T00:47:27.481Z
txProcessed-total	0	2019-12-25T00:47:27.481Z
queueLength-average	0.2	2019-12-25T00:47:27.481Z
queueLength-value	0	2019-12-25T00:47:27.481Z
serverLoad-average	0.1261627499999999	2019-12-25T00:47:27.481Z
serverLoad-value	0.11528666666666665	2019-12-25T00:47:27.481Z
txTimeInQueue-average	0.5764333333333332	2019-12-25T00:47:27.481Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:28.484Z
txInjected-total	2	2019-12-25T00:47:28.484Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:28.484Z
txApplied-total	15	2019-12-25T00:47:28.484Z
txRejected-average	0	2019-12-25T00:47:28.484Z
txRejected-total	0	2019-12-25T00:47:28.484Z
txExpired-average	0	2019-12-25T00:47:28.484Z
txExpired-total	0	2019-12-25T00:47:28.484Z
txProcessed-average	0	2019-12-25T00:47:28.484Z
txProcessed-total	0	2019-12-25T00:47:28.484Z
queueLength-average	0.2	2019-12-25T00:47:28.484Z
queueLength-value	0	2019-12-25T00:47:28.484Z
serverLoad-average	0.12625697222222212	2019-12-25T00:47:28.484Z
serverLoad-value	0.11528666666666665	2019-12-25T00:47:28.484Z
txTimeInQueue-average	0.5764333333333332	2019-12-25T00:47:28.484Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:29.485Z
txInjected-total	2	2019-12-25T00:47:29.485Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:29.485Z
txApplied-total	15	2019-12-25T00:47:29.485Z
txRejected-average	0	2019-12-25T00:47:29.485Z
txRejected-total	0	2019-12-25T00:47:29.485Z
txExpired-average	0	2019-12-25T00:47:29.485Z
txExpired-total	0	2019-12-25T00:47:29.485Z
txProcessed-average	0	2019-12-25T00:47:29.485Z
txProcessed-total	0	2019-12-25T00:47:29.485Z
queueLength-average	0.2	2019-12-25T00:47:29.485Z
queueLength-value	0	2019-12-25T00:47:29.485Z
serverLoad-average	0.12635119444444437	2019-12-25T00:47:29.485Z
serverLoad-value	0.11528666666666665	2019-12-25T00:47:29.485Z
txTimeInQueue-average	0.5764333333333332	2019-12-25T00:47:29.485Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:30.488Z
txInjected-total	2	2019-12-25T00:47:30.488Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:30.488Z
txApplied-total	15	2019-12-25T00:47:30.488Z
txRejected-average	0	2019-12-25T00:47:30.488Z
txRejected-total	0	2019-12-25T00:47:30.488Z
txExpired-average	0	2019-12-25T00:47:30.488Z
txExpired-total	0	2019-12-25T00:47:30.488Z
txProcessed-average	0	2019-12-25T00:47:30.488Z
txProcessed-total	0	2019-12-25T00:47:30.488Z
queueLength-average	0.2	2019-12-25T00:47:30.488Z
queueLength-value	0	2019-12-25T00:47:30.488Z
serverLoad-average	0.1264454166666666	2019-12-25T00:47:30.488Z
serverLoad-value	0.11528666666666665	2019-12-25T00:47:30.488Z
txTimeInQueue-average	0.5764333333333332	2019-12-25T00:47:30.488Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:31.490Z
txInjected-total	2	2019-12-25T00:47:31.490Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:31.490Z
txApplied-total	15	2019-12-25T00:47:31.490Z
txRejected-average	0	2019-12-25T00:47:31.490Z
txRejected-total	0	2019-12-25T00:47:31.490Z
txExpired-average	0	2019-12-25T00:47:31.490Z
txExpired-total	0	2019-12-25T00:47:31.490Z
txProcessed-average	0	2019-12-25T00:47:31.490Z
txProcessed-total	0	2019-12-25T00:47:31.490Z
queueLength-average	0.2	2019-12-25T00:47:31.490Z
queueLength-value	0	2019-12-25T00:47:31.490Z
serverLoad-average	0.12653963888888883	2019-12-25T00:47:31.490Z
serverLoad-value	0.11528666666666665	2019-12-25T00:47:31.490Z
txTimeInQueue-average	0.5764333333333332	2019-12-25T00:47:31.490Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:32.497Z
txInjected-total	2	2019-12-25T00:47:32.497Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:32.497Z
txApplied-total	15	2019-12-25T00:47:32.497Z
txRejected-average	0	2019-12-25T00:47:32.497Z
txRejected-total	0	2019-12-25T00:47:32.497Z
txExpired-average	0	2019-12-25T00:47:32.497Z
txExpired-total	0	2019-12-25T00:47:32.497Z
txProcessed-average	0	2019-12-25T00:47:32.497Z
txProcessed-total	0	2019-12-25T00:47:32.497Z
queueLength-average	0.2	2019-12-25T00:47:32.497Z
queueLength-value	0	2019-12-25T00:47:32.497Z
serverLoad-average	0.12663386111111105	2019-12-25T00:47:32.497Z
serverLoad-value	0.11528666666666665	2019-12-25T00:47:32.497Z
txTimeInQueue-average	0.5764333333333332	2019-12-25T00:47:32.497Z
txInjected-average	0.016666666666666666	2019-12-25T00:47:33.500Z
txInjected-total	2	2019-12-25T00:47:33.500Z
txApplied-average	0.03333333333333333	2019-12-25T00:47:33.500Z
txApplied-total	15	2019-12-25T00:47:33.500Z
txRejected-average	0	2019-12-25T00:47:33.500Z
txRejected-total	0	2019-12-25T00:47:33.500Z
txExpired-average	0	2019-12-25T00:47:33.500Z
txExpired-total	0	2019-12-25T00:47:33.500Z
txProcessed-average	0	2019-12-25T00:47:33.500Z
txProcessed-total	0	2019-12-25T00:47:33.500Z
